Model,Model_Command,Max_Simulation_Time,Worker_Thread_Count,Schedule_Queue_Count,Block_Size,is_LP_Migration_ON,GVT_Method,GVT_Period,State_Save_Period,Simulation_Runtime_(secs.),Number_of_Objects,Local_Positive_Events_Sent,Remote_Positive_Events_Sent,Local_Negative_Events_Sent,Remote_Negative_Events_Sent,Primary_Rollbacks,Secondary_Rollbacks,Coast_Forwarded_Events,Cancelled_Events,Events_Processed,Events_Committed,Average_Memory_Usage_(MB)
pcs,./pcs_sim,500,64,16,128,off,asynchronous,1000,32,10.9633,10000,7191604,0,1346615,0,416728,126534,10196660,1346615,7385163,5844989,317
pcs,./pcs_sim,500,64,16,256,off,asynchronous,1000,32,29.7823,10000,10292307,0,4447578,0,870800,366394,26394906,4447578,10872101,5844729,393
pcs,./pcs_sim,500,64,2,256,off,asynchronous,1000,32,23.9334,10000,8669916,0,2824504,0,694545,217822,18198521,2824504,9127697,5845412,339
pcs,./pcs_sim,500,64,8,256,off,asynchronous,1000,32,17.6602,10000,8379235,0,2534244,0,670344,201897,17186562,2534244,8715166,5844991,341
pcs,./pcs_sim,500,4,1,32,off,asynchronous,1000,32,21.5137,10000,5844989,0,0,0,0,0,0,0,5844989,5844989,199
pcs,./pcs_sim,500,4,1,64,off,asynchronous,1000,32,21.8566,10000,5844990,0,1,0,1,0,2,1,5844990,5844989,198
pcs,./pcs_sim,500,4,1,128,off,asynchronous,1000,32,20.9804,10000,5845003,0,14,0,10,4,225,14,5845003,5844989,203
pcs,./pcs_sim,500,4,1,256,off,asynchronous,1000,32,21.4115,10000,5845056,0,67,0,42,25,1148,67,5845056,5844989,200
pcs,./pcs_sim,500,8,1,32,off,asynchronous,1000,32,21.4366,10000,5844999,0,10,0,7,3,184,10,5844999,5844989,197
pcs,./pcs_sim,500,8,1,64,off,asynchronous,1000,32,21.4084,10000,5845020,0,31,0,22,8,498,31,5845020,5844989,200
pcs,./pcs_sim,500,8,1,128,off,asynchronous,1000,32,18.7524,10000,5845076,0,87,0,60,25,1436,87,5845076,5844989,201
pcs,./pcs_sim,500,8,1,256,off,asynchronous,1000,32,18.9096,10000,5845713,0,724,0,529,174,11538,724,5845713,5844989,207
pcs,./pcs_sim,500,4,2,32,off,asynchronous,1000,32,14.8361,10000,5850853,0,5864,0,2760,568,55103,5864,5852436,5844989,220
pcs,./pcs_sim,500,4,2,64,off,asynchronous,1000,32,13.7707,10000,5869933,0,24944,0,8129,2348,185466,24944,5874558,5844989,226
pcs,./pcs_sim,500,4,2,128,off,asynchronous,1000,32,14.3471,10000,5893246,0,48257,0,12338,3304,300539,48257,5893760,5844989,234
pcs,./pcs_sim,500,4,2,256,off,asynchronous,1000,32,15.0878,10000,5914472,0,69483,0,16361,6427,432925,69483,5916597,5844989,237
pcs,./pcs_sim,500,8,2,32,off,asynchronous,1000,32,10.3711,10000,5847602,0,2613,0,1743,123,30419,2613,5848097,5844989,230
pcs,./pcs_sim,500,8,2,64,off,asynchronous,1000,32,10.9225,10000,5895585,0,50596,0,13686,6365,370531,50596,5917981,5844989,237
pcs,./pcs_sim,500,8,2,128,off,asynchronous,1000,32,10.7259,10000,5901638,0,56649,0,15575,5259,392536,56649,5905738,5844989,243
pcs,./pcs_sim,500,8,2,256,off,asynchronous,1000,32,10.6063,10000,5908618,0,63629,0,17228,6342,440494,63629,5916227,5844989,244
