Model,Model_Command,Max_Simulation_Time,Worker_Thread_Count,Schedule_Queue_Count,Block_Size,is_LP_Migration_ON,GVT_Method,GVT_Period,State_Save_Period,Simulation_Runtime_(secs.),Number_of_Objects,Local_Positive_Events_Sent,Remote_Positive_Events_Sent,Local_Negative_Events_Sent,Remote_Negative_Events_Sent,Primary_Rollbacks,Secondary_Rollbacks,Coast_Forwarded_Events,Cancelled_Events,Events_Processed,Events_Committed,Average_Memory_Usage_(MB)
epidemic,./epidemic_sim-mmodel_100k_ws.dat,6000,16,1,256,off,asynchronous,1000,32,39.0407,100000,9239391,0,0,0,0,0,0,0,9239391,9239391,422
epidemic,./epidemic_sim-mmodel_100k_ws.dat,6000,32,1,32,off,asynchronous,1000,32,38.3523,100000,9239391,0,0,0,0,0,0,0,9239391,9239391,424
epidemic,./epidemic_sim-mmodel_100k_ws.dat,6000,32,1,64,off,asynchronous,1000,32,32.2273,100000,9239391,0,0,0,0,0,0,0,9239391,9239391,429
epidemic,./epidemic_sim-mmodel_100k_ws.dat,6000,32,1,128,off,asynchronous,1000,32,31.2446,100000,9239391,0,0,0,0,0,0,0,9239391,9239391,438
epidemic,./epidemic_sim-mmodel_100k_ws.dat,6000,32,1,256,off,asynchronous,1000,32,41.7267,100000,9239391,0,0,0,0,0,0,0,9239391,9239391,438
epidemic,./epidemic_sim-mmodel_100k_ws.dat,6000,64,1,32,off,asynchronous,1000,32,36.8796,100000,9239391,0,0,0,0,0,0,0,9239391,9239391,429
epidemic,./epidemic_sim-mmodel_100k_ws.dat,6000,64,1,64,off,asynchronous,1000,32,35.3095,100000,9239391,0,0,0,0,0,0,0,9239391,9239391,432
epidemic,./epidemic_sim-mmodel_100k_ws.dat,6000,64,1,128,off,asynchronous,1000,32,36.0694,100000,9239391,0,0,0,0,0,0,0,9239391,9239391,438
epidemic,./epidemic_sim-mmodel_100k_ws.dat,6000,64,1,256,off,asynchronous,1000,32,34.9183,100000,9239391,0,0,0,0,0,0,0,9239391,9239391,465
epidemic,./epidemic_sim-mmodel_100k_ws.dat,6000,16,2,32,off,asynchronous,1000,32,18.9199,100000,9239391,0,0,0,0,0,0,0,9239391,9239391,483
epidemic,./epidemic_sim-mmodel_100k_ws.dat,6000,16,2,64,off,asynchronous,1000,32,15.9214,100000,9239391,0,0,0,0,0,0,0,9239391,9239391,500
epidemic,./epidemic_sim-mmodel_100k_ws.dat,6000,16,2,128,off,asynchronous,1000,32,14.7916,100000,9239391,0,0,0,0,0,0,0,9239391,9239391,504
epidemic,./epidemic_sim-mmodel_100k_ws.dat,6000,16,2,256,off,asynchronous,1000,32,16.19,100000,9239391,0,0,0,0,0,0,0,9239391,9239391,505
epidemic,./epidemic_sim-mmodel_100k_ws.dat,6000,32,2,32,off,asynchronous,1000,32,16.3604,100000,9239391,0,0,0,0,0,0,0,9239391,9239391,488
epidemic,./epidemic_sim-mmodel_100k_ws.dat,6000,32,2,64,off,asynchronous,1000,32,15.2423,100000,9239391,0,0,0,0,0,0,0,9239391,9239391,504
epidemic,./epidemic_sim-mmodel_100k_ws.dat,6000,32,2,128,off,asynchronous,1000,32,19.7865,100000,9239391,0,0,0,0,0,0,0,9239391,9239391,481
epidemic,./epidemic_sim-mmodel_100k_ws.dat,6000,32,2,256,off,asynchronous,1000,32,15.7241,100000,9239391,0,0,0,0,0,0,0,9239391,9239391,496
epidemic,./epidemic_sim-mmodel_100k_ws.dat,6000,64,2,32,off,asynchronous,1000,32,17.2891,100000,9239391,0,0,0,0,0,0,0,9239391,9239391,487
epidemic,./epidemic_sim-mmodel_100k_ws.dat,6000,64,2,64,off,asynchronous,1000,32,16.7908,100000,9239391,0,0,0,0,0,0,0,9239391,9239391,477
epidemic,./epidemic_sim-mmodel_100k_ws.dat,6000,64,2,128,off,asynchronous,1000,32,20.0171,100000,9239391,0,0,0,0,0,0,0,9239391,9239391,482
