Model,Model_Command,Max_Simulation_Time,Worker_Thread_Count,Schedule_Queue_Count,Block_Size,is_LP_Migration_ON,GVT_Method,GVT_Period,State_Save_Period,Simulation_Runtime_(secs.),Number_of_Objects,Local_Positive_Events_Sent,Remote_Positive_Events_Sent,Local_Negative_Events_Sent,Remote_Negative_Events_Sent,Primary_Rollbacks,Secondary_Rollbacks,Coast_Forwarded_Events,Cancelled_Events,Events_Processed,Events_Committed,Average_Memory_Usage_(MB)
epidemic,./epidemic_sim,15000,8,4,32,off,asynchronous,1000,32,9.40829,10000,3893465,0,32,0,13,0,287,32,3893463,3893433,579
epidemic,./epidemic_sim,15000,8,4,64,off,asynchronous,1000,32,9.51939,10000,3895264,0,1831,0,149,74,4003,1831,3895264,3893433,629
epidemic,./epidemic_sim,15000,8,4,128,off,asynchronous,1000,32,9.37406,10000,3897828,0,4395,0,292,102,6554,4395,3897820,3893433,646
epidemic,./epidemic_sim,15000,8,4,256,off,asynchronous,1000,32,9.29943,10000,3893433,0,0,0,0,0,0,0,3893433,3893433,578
epidemic,./epidemic_sim,15000,16,1,32,off,asynchronous,1000,32,10.6644,10000,3893433,0,0,0,0,0,0,0,3893433,3893433,546
epidemic,./epidemic_sim,15000,16,1,64,off,asynchronous,1000,32,10.0833,10000,3893433,0,0,0,0,0,0,0,3893433,3893433,554
epidemic,./epidemic_sim,15000,16,1,128,off,asynchronous,1000,32,10.4757,10000,3893433,0,0,0,0,0,0,0,3893433,3893433,569
epidemic,./epidemic_sim,15000,16,1,256,off,asynchronous,1000,32,10.5002,10000,3893433,0,0,0,0,0,0,0,3893433,3893433,578
epidemic,./epidemic_sim,15000,32,1,32,off,asynchronous,1000,32,11.4043,10000,3893433,0,0,0,0,0,0,0,3893433,3893433,542
epidemic,./epidemic_sim,15000,32,1,64,off,asynchronous,1000,32,10.6824,10000,3893433,0,0,0,0,0,0,0,3893433,3893433,559
epidemic,./epidemic_sim,15000,32,1,128,off,asynchronous,1000,32,11.0524,10000,3893433,0,0,0,0,0,0,0,3893433,3893433,574
epidemic,./epidemic_sim,15000,64,1,32,off,asynchronous,1000,32,11.304,10000,3893433,0,0,0,0,0,0,0,3893433,3893433,518
epidemic,./epidemic_sim,15000,64,1,64,off,asynchronous,1000,32,10.9371,10000,3893433,0,0,0,1,0,6,0,3893434,3893433,545
epidemic,./epidemic_sim,15000,64,1,256,off,asynchronous,1000,32,13.3541,10000,4721053,0,824628,0,81538,12747,1561842,824628,4708796,3896425,871
epidemic,./epidemic_sim,15000,16,2,32,off,asynchronous,1000,32,7.53021,10000,3893434,0,1,0,1,0,4,1,3893434,3893433,621
epidemic,./epidemic_sim,15000,16,2,64,off,asynchronous,1000,32,7.38278,10000,3893503,0,70,0,21,0,336,70,3893503,3893433,642
epidemic,./epidemic_sim,15000,16,2,128,off,asynchronous,1000,32,7.20765,10000,3893725,0,292,0,53,9,874,292,3893724,3893433,653
epidemic,./epidemic_sim,15000,16,2,256,off,asynchronous,1000,32,7.01493,10000,3893465,0,32,0,13,0,264,32,3893463,3893433,652
epidemic,./epidemic_sim,15000,32,2,32,off,asynchronous,1000,32,7.02671,10000,3893449,0,16,0,7,0,161,16,3893447,3893433,629
epidemic,./epidemic_sim,15000,32,2,64,off,asynchronous,1000,32,7.07081,10000,3895542,0,2109,0,179,77,4657,2109,3895548,3893433,686
epidemic,./epidemic_sim,15000,32,2,128,off,asynchronous,1000,32,7.0021,10000,3893437,0,4,0,2,0,39,4,3893436,3893433,635
epidemic,./epidemic_sim,15000,64,2,32,off,asynchronous,1000,32,8.52838,10000,3893528,0,95,0,25,0,401,95,3893523,3893433,586
epidemic,./epidemic_sim,15000,64,2,64,off,asynchronous,1000,32,8.09237,10000,3893639,0,206,0,42,5,720,206,3893636,3893433,640
epidemic,./epidemic_sim,15000,64,2,128,off,asynchronous,1000,32,8.03968,10000,3897628,0,4195,0,711,88,13237,4195,3898645,3893433,640
epidemic,./epidemic_sim,15000,64,2,256,off,asynchronous,1000,32,10.2397,10000,4549105,0,655676,0,71289,9297,1340318,655676,4542615,3893429,813
epidemic,./epidemic_sim,15000,16,4,32,off,asynchronous,1000,32,7.07315,10000,3893542,0,109,0,29,0,414,109,3893548,3893433,667
epidemic,./epidemic_sim,15000,16,4,64,off,asynchronous,1000,32,6.49714,10000,3893519,0,86,0,20,1,328,86,3893515,3893433,683
epidemic,./epidemic_sim,15000,16,4,128,off,asynchronous,1000,32,6.45072,10000,3893466,0,33,0,16,0,287,33,3893465,3893433,688
epidemic,./epidemic_sim,15000,16,4,256,off,asynchronous,1000,32,7.28278,10000,3894117,0,684,0,110,18,2027,684,3894127,3893433,670
epidemic,./epidemic_sim,15000,32,4,32,off,asynchronous,1000,32,6.49553,10000,3893520,0,87,0,23,0,384,87,3893515,3893433,654
epidemic,./epidemic_sim,15000,32,4,64,off,asynchronous,1000,32,6.41079,10000,3894061,0,628,0,107,15,2004,628,3894088,3893433,709
epidemic,./epidemic_sim,15000,32,4,128,off,asynchronous,1000,32,6.3784,10000,3893911,0,478,0,71,4,1167,478,3893918,3893433,680
epidemic,./epidemic_sim,15000,32,4,256,off,asynchronous,1000,32,7.06858,10000,3906779,0,13346,0,2897,86,47704,13346,3906763,3893433,795
epidemic,./epidemic_sim,15000,64,4,32,off,asynchronous,1000,32,7.0352,10000,3893483,0,50,0,19,0,352,50,3893477,3893433,619
epidemic,./epidemic_sim,15000,64,4,64,off,asynchronous,1000,32,7.378,10000,3893433,0,0,0,0,0,0,0,3893433,3893433,630
epidemic,./epidemic_sim,15000,64,4,128,off,asynchronous,1000,32,7.61479,10000,3914358,0,20925,0,3377,270,58174,20925,3915161,3893433,691
epidemic,./epidemic_sim,15000,64,4,256,off,asynchronous,1000,32,10.5206,10000,4518487,0,625054,0,68846,8337,1301882,625054,4509731,3893433,822
epidemic,./epidemic_sim,15000,16,8,32,off,asynchronous,1000,32,6.28666,10000,3894680,0,1247,0,121,16,2362,1247,3894669,3893433,750
epidemic,./epidemic_sim,15000,16,8,64,off,asynchronous,1000,32,6.37965,10000,3893871,0,438,0,78,1,1552,438,3893878,3893433,702
epidemic,./epidemic_sim,15000,16,8,128,off,asynchronous,1000,32,6.55011,10000,3895431,0,1998,0,179,73,4024,1998,3895463,3893433,713
epidemic,./epidemic_sim,15000,16,8,256,off,asynchronous,1000,32,6.51122,10000,3895610,0,2177,0,317,23,6051,2177,3895612,3893433,754
epidemic,./epidemic_sim,15000,32,8,32,off,asynchronous,1000,32,6.2991,10000,3894501,0,1068,0,137,14,2542,1068,3894524,3893433,703
epidemic,./epidemic_sim,15000,32,8,64,off,asynchronous,1000,32,6.55518,10000,3893785,0,352,0,71,2,1226,352,3893775,3893433,669
epidemic,./epidemic_sim,15000,32,8,128,off,asynchronous,1000,32,6.39792,10000,3893963,0,530,0,93,10,1872,530,3893977,3893433,692
epidemic,./epidemic_sim,15000,32,8,256,off,asynchronous,1000,32,6.66404,10000,3897826,0,4393,0,1062,39,17506,4393,3897829,3893433,792
epidemic,./epidemic_sim,15000,64,8,32,off,asynchronous,1000,32,7.00078,10000,3893433,0,0,0,1,0,16,0,3893434,3893433,671
epidemic,./epidemic_sim,15000,64,8,64,off,asynchronous,1000,32,6.50454,10000,3893621,0,188,0,65,1,1063,188,3893619,3893433,669
epidemic,./epidemic_sim,15000,64,8,128,off,asynchronous,1000,32,7.75088,10000,3975129,0,81696,0,9022,1495,167148,81696,3976500,3893433,799
epidemic,./epidemic_sim,15000,64,8,256,off,asynchronous,1000,32,10.6092,10000,4354845,0,461412,0,58235,5983,1061830,461412,4351592,3893433,725
epidemic,./epidemic_sim,15000,16,16,32,off,asynchronous,1000,32,6.1276,10000,3897581,0,4149,0,399,123,10019,4149,3897694,3893432,826
epidemic,./epidemic_sim,15000,16,16,64,off,asynchronous,1000,32,6.16731,10000,3896774,0,3341,0,436,65,8353,3341,3896831,3893433,817
epidemic,./epidemic_sim,15000,16,16,128,off,asynchronous,1000,32,6.16408,10000,3895392,0,1959,0,319,34,5807,1959,3895399,3893433,768
epidemic,./epidemic_sim,15000,16,16,256,off,asynchronous,1000,32,6.30311,10000,3896262,0,2829,0,331,76,7297,2829,3896378,3893433,820
epidemic,./epidemic_sim,15000,32,16,32,off,asynchronous,1000,32,6.52071,10000,3895346,0,1913,0,274,19,5474,1913,3895430,3893433,713
epidemic,./epidemic_sim,15000,32,16,64,off,asynchronous,1000,32,6.69627,10000,3896884,0,3451,0,362,60,7735,3451,3896959,3893433,754
epidemic,./epidemic_sim,15000,32,16,128,off,asynchronous,1000,32,6.53781,10000,3895196,0,1763,0,270,25,5094,1763,3895242,3893433,730
epidemic,./epidemic_sim,15000,32,16,256,off,asynchronous,1000,32,6.60113,10000,3898013,0,4580,0,917,36,15227,4580,3897961,3893433,702
epidemic,./epidemic_sim,15000,64,16,32,off,asynchronous,1000,32,6.88969,10000,3893723,0,290,0,78,1,1360,290,3893712,3893433,716
epidemic,./epidemic_sim,15000,64,16,64,off,asynchronous,1000,32,6.84487,10000,3893710,0,277,0,94,2,1426,277,3893707,3893433,738
epidemic,./epidemic_sim,15000,64,16,128,off,asynchronous,1000,32,7.45406,10000,3901303,0,7870,0,2367,47,39162,7870,3901192,3893433,793
epidemic,./epidemic_sim,15000,64,16,256,off,asynchronous,1000,32,16.2536,10000,4760623,0,867262,0,68491,15435,1426341,867262,4762784,3893361,818
epidemic,./epidemic_sim,15000,64,1,128,off,asynchronous,1000,32,13.1999,10000,4607866,0,714446,0,60190,14800,1243601,714446,4599242,3893420,1022
epidemic,./epidemic_sim,15000,32,2,256,off,asynchronous,1000,32,7.9708,10000,4151947,0,258514,0,30349,4250,566182,258514,4150563,3893433,796
epidemic,./epidemic_sim,15000,4,1,32,off,asynchronous,1000,32,19.6332,10000,3893433,0,0,0,0,0,0,0,3893433,3893433,523
epidemic,./epidemic_sim,15000,4,1,64,off,asynchronous,1000,32,20.1505,10000,3893433,0,0,0,0,0,0,0,3893433,3893433,520
epidemic,./epidemic_sim,15000,4,1,128,off,asynchronous,1000,32,19.5787,10000,3893433,0,0,0,0,0,0,0,3893433,3893433,524
epidemic,./epidemic_sim,15000,4,1,256,off,asynchronous,1000,32,19.3913,10000,3893433,0,0,0,0,0,0,0,3893433,3893433,515
epidemic,./epidemic_sim,15000,8,1,32,off,asynchronous,1000,32,12.5505,10000,3893433,0,0,0,0,0,0,0,3893433,3893433,544
epidemic,./epidemic_sim,15000,8,1,64,off,asynchronous,1000,32,12.1378,10000,3893433,0,0,0,0,0,0,0,3893433,3893433,564
epidemic,./epidemic_sim,15000,8,1,128,off,asynchronous,1000,32,12.5501,10000,3893433,0,0,0,0,0,0,0,3893433,3893433,537
epidemic,./epidemic_sim,15000,8,1,256,off,asynchronous,1000,32,11.9397,10000,3893433,0,0,0,0,0,0,0,3893433,3893433,572
epidemic,./epidemic_sim,15000,4,2,32,off,asynchronous,1000,32,18.2938,10000,3893441,0,8,0,3,0,73,8,3893440,3893433,521
epidemic,./epidemic_sim,15000,4,2,64,off,asynchronous,1000,32,17.152,10000,3893564,0,131,0,35,2,575,131,3893561,3893433,540
epidemic,./epidemic_sim,15000,4,2,128,off,asynchronous,1000,32,17.9222,10000,3893649,0,216,0,43,5,737,216,3893644,3893433,540
epidemic,./epidemic_sim,15000,4,2,256,off,asynchronous,1000,32,17.0031,10000,3893996,0,563,0,88,9,2205,563,3893997,3893433,561
epidemic,./epidemic_sim,15000,8,2,32,off,asynchronous,1000,32,10.6152,10000,3894295,0,862,0,96,23,1931,862,3894310,3893433,608
epidemic,./epidemic_sim,15000,8,2,64,off,asynchronous,1000,32,10.2466,10000,3893459,0,26,0,14,0,252,26,3893458,3893433,595
epidemic,./epidemic_sim,15000,8,2,128,off,asynchronous,1000,32,10.5648,10000,3893437,0,4,0,3,0,22,4,3893437,3893433,567
epidemic,./epidemic_sim,15000,8,2,256,off,asynchronous,1000,32,10.5116,10000,3894148,0,715,0,89,16,2188,715,3894160,3893433,613
epidemic,./epidemic_sim,15000,4,4,32,off,asynchronous,1000,32,16.9133,10000,3895294,0,1861,0,169,49,4123,1861,3895308,3893433,581
epidemic,./epidemic_sim,15000,4,4,64,off,asynchronous,1000,32,17.5493,10000,3894480,0,1047,0,128,14,2236,1047,3894484,3893433,586
epidemic,./epidemic_sim,15000,4,4,128,off,asynchronous,1000,32,15.7571,10000,3896451,0,3018,0,181,70,4256,3018,3896403,3893433,571
epidemic,./epidemic_sim,15000,4,4,256,off,asynchronous,1000,32,15.7704,10000,3894728,0,1295,0,126,25,2859,1295,3894690,3893433,564
epidemic,./epidemic_sim,15000,8,4,32,off,asynchronous,1000,32,9.60851,10000,3895532,0,2099,0,213,40,4743,2099,3895508,3893433,611
epidemic,./epidemic_sim,15000,8,4,64,off,asynchronous,1000,32,9.52068,10000,3895998,0,2565,0,175,55,5134,2565,3896005,3893433,647
epidemic,./epidemic_sim,15000,8,4,128,off,asynchronous,1000,32,9.17185,10000,3894028,0,595,0,128,4,2365,595,3894022,3893433,602
epidemic,./epidemic_sim,15000,8,4,256,off,asynchronous,1000,32,9.30763,10000,3893547,0,114,0,35,0,527,114,3893547,3893433,585
epidemic,./epidemic_sim,15000,16,1,32,off,asynchronous,1000,32,10.7691,10000,3893433,0,0,0,0,0,0,0,3893433,3893433,549
epidemic,./epidemic_sim,15000,16,1,64,off,asynchronous,1000,32,10.0998,10000,3893433,0,0,0,0,0,0,0,3893433,3893433,554
epidemic,./epidemic_sim,15000,16,1,128,off,asynchronous,1000,32,10.3374,10000,3893433,0,0,0,0,0,0,0,3893433,3893433,571
epidemic,./epidemic_sim,15000,16,1,256,off,asynchronous,1000,32,10.3663,10000,3893433,0,0,0,0,0,0,0,3893433,3893433,575
epidemic,./epidemic_sim,15000,32,1,32,off,asynchronous,1000,32,11.0044,10000,3893433,0,0,0,0,0,0,0,3893433,3893433,562
epidemic,./epidemic_sim,15000,32,1,64,off,asynchronous,1000,32,11.0699,10000,3893433,0,0,0,0,0,0,0,3893433,3893433,566
epidemic,./epidemic_sim,15000,32,1,128,off,asynchronous,1000,32,11.019,10000,3893433,0,0,0,0,0,0,0,3893433,3893433,577
epidemic,./epidemic_sim,15000,64,1,32,off,asynchronous,1000,32,11.4801,10000,3893433,0,0,0,0,0,0,0,3893433,3893433,513
epidemic,./epidemic_sim,15000,64,1,64,off,asynchronous,1000,32,11.0724,10000,3893433,0,0,0,0,0,0,0,3893433,3893433,546
epidemic,./epidemic_sim,15000,64,1,128,off,asynchronous,1000,32,12.8574,10000,4588841,0,695417,0,62281,13511,1260591,695417,4578680,3893424,1047
epidemic,./epidemic_sim,15000,16,2,32,off,asynchronous,1000,32,7.41123,10000,3893658,0,225,0,52,5,916,225,3893668,3893433,642
epidemic,./epidemic_sim,15000,16,2,64,off,asynchronous,1000,32,7.5547,10000,3893666,0,233,0,48,7,995,233,3893678,3893433,635
epidemic,./epidemic_sim,15000,16,2,128,off,asynchronous,1000,32,7.23298,10000,3893456,0,23,0,12,0,157,23,3893455,3893433,648
epidemic,./epidemic_sim,15000,16,2,256,off,asynchronous,1000,32,7.29782,10000,3893439,0,6,0,3,0,58,6,3893438,3893433,661
epidemic,./epidemic_sim,15000,32,2,32,off,asynchronous,1000,32,6.99035,10000,3893861,0,428,0,59,15,1162,428,3893863,3893433,644
epidemic,./epidemic_sim,15000,32,2,64,off,asynchronous,1000,32,6.70436,10000,3893437,0,4,0,1,0,25,4,3893436,3893433,627
epidemic,./epidemic_sim,15000,32,2,128,off,asynchronous,1000,32,7.18434,10000,3893520,0,87,0,33,0,608,87,3893515,3893433,655
epidemic,./epidemic_sim,15000,32,2,256,off,asynchronous,1000,32,7.9517,10000,4197478,0,304045,0,35619,4973,664342,304045,4195797,3893433,815
epidemic,./epidemic_sim,15000,64,2,32,off,asynchronous,1000,32,8.05024,10000,3893567,0,134,0,31,2,533,134,3893565,3893433,619
epidemic,./epidemic_sim,15000,64,2,64,off,asynchronous,1000,32,7.66962,10000,3893525,0,92,0,26,1,430,92,3893520,3893433,629
epidemic,./epidemic_sim,15000,64,2,128,off,asynchronous,1000,32,7.37957,10000,3894680,0,1247,0,330,18,5568,1247,3895078,3893433,620
epidemic,./epidemic_sim,15000,64,2,256,off,asynchronous,1000,32,9.76877,10000,4555493,0,662062,0,72815,9117,1368433,662062,4548605,3893431,839
epidemic,./epidemic_sim,15000,16,4,32,off,asynchronous,1000,32,7.06563,10000,3893446,0,13,0,10,0,163,13,3893446,3893433,659
epidemic,./epidemic_sim,15000,16,4,64,off,asynchronous,1000,32,6.4496,10000,3895092,0,1659,0,172,27,4489,1659,3895077,3893433,729
epidemic,./epidemic_sim,15000,16,4,128,off,asynchronous,1000,32,6.48045,10000,3894324,0,891,0,102,9,2170,891,3894309,3893433,716
epidemic,./epidemic_sim,15000,16,4,256,off,asynchronous,1000,32,6.55483,10000,3893446,0,13,0,5,0,125,13,3893446,3893433,683
epidemic,./epidemic_sim,15000,32,4,32,off,asynchronous,1000,32,6.3627,10000,3893462,0,29,0,13,0,170,29,3893457,3893433,670
epidemic,./epidemic_sim,15000,32,4,64,off,asynchronous,1000,32,6.63653,10000,3893471,0,38,0,19,0,327,38,3893470,3893433,664
epidemic,./epidemic_sim,15000,32,4,128,off,asynchronous,1000,32,6.75863,10000,3893861,0,428,0,66,5,1136,428,3893860,3893433,693
epidemic,./epidemic_sim,15000,32,4,256,off,asynchronous,1000,32,6.68691,10000,3894280,0,847,0,407,2,6460,847,3894296,3893433,663
epidemic,./epidemic_sim,15000,64,4,32,off,asynchronous,1000,32,6.68916,10000,3893455,0,22,0,10,0,103,22,3893457,3893433,612
epidemic,./epidemic_sim,15000,64,4,64,off,asynchronous,1000,32,6.92879,10000,3893446,0,13,0,6,0,126,13,3893445,3893433,635
epidemic,./epidemic_sim,15000,64,4,256,off,asynchronous,1000,32,9.59376,10000,4384625,0,490383,0,60418,6491,1117090,490383,4382184,3894242,795
epidemic,./epidemic_sim,15000,16,8,32,off,asynchronous,1000,32,6.56629,10000,3932324,0,38939,0,1313,1059,39471,38939,3933219,3893385,748
epidemic,./epidemic_sim,15000,16,8,64,off,asynchronous,1000,32,6.42702,10000,3894250,0,817,0,165,4,2922,817,3894247,3893433,773
epidemic,./epidemic_sim,15000,16,8,128,off,asynchronous,1000,32,6.32458,10000,3897948,0,4515,0,419,81,8219,4515,3898024,3893433,762
epidemic,./epidemic_sim,15000,16,8,256,off,asynchronous,1000,32,6.48371,10000,3894971,0,1538,0,217,22,4178,1538,3894989,3893433,760
epidemic,./epidemic_sim,15000,32,8,32,off,asynchronous,1000,32,6.33095,10000,3894890,0,1457,0,180,19,3855,1457,3894912,3893433,707
epidemic,./epidemic_sim,15000,32,8,64,off,asynchronous,1000,32,6.29585,10000,3894295,0,862,0,111,18,2012,862,3894297,3893433,728
epidemic,./epidemic_sim,15000,32,8,128,off,asynchronous,1000,32,6.6166,10000,3894934,0,1501,0,193,30,4295,1501,3895017,3893433,714
epidemic,./epidemic_sim,15000,32,8,256,off,asynchronous,1000,32,6.56003,10000,3893832,0,399,0,179,1,2972,399,3893826,3893433,671
epidemic,./epidemic_sim,15000,64,8,32,off,asynchronous,1000,32,6.87493,10000,3907795,0,14362,0,1036,429,23637,14362,3907904,3893433,678
epidemic,./epidemic_sim,15000,64,8,64,off,asynchronous,1000,32,6.83672,10000,3893463,0,30,0,16,0,190,30,3893461,3893433,690
epidemic,./epidemic_sim,15000,64,8,128,off,asynchronous,1000,32,7.00753,10000,3910318,0,16885,0,4495,124,73797,16885,3910849,3893433,719
epidemic,./epidemic_sim,15000,16,16,32,off,asynchronous,1000,32,5.73068,10000,3902044,0,8611,0,750,143,15743,8611,3901973,3893433,792
epidemic,./epidemic_sim,15000,16,16,64,off,asynchronous,1000,32,6.16151,10000,3895895,0,2462,0,335,43,6763,2462,3895990,3893433,784
epidemic,./epidemic_sim,15000,16,16,128,off,asynchronous,1000,32,6.07843,10000,3896141,0,2708,0,245,84,5076,2708,3896207,3893433,827
epidemic,./epidemic_sim,15000,16,16,256,off,asynchronous,1000,32,6.14974,10000,3893936,0,503,0,109,2,1887,503,3893942,3893433,751
epidemic,./epidemic_sim,15000,32,16,32,off,asynchronous,1000,32,6.64997,10000,3899259,0,5826,0,510,105,11068,5826,3899300,3893433,763
epidemic,./epidemic_sim,15000,32,16,64,off,asynchronous,1000,32,6.2762,10000,3895668,0,2235,0,326,22,6597,2235,3895673,3893433,770
epidemic,./epidemic_sim,15000,32,16,128,off,asynchronous,1000,32,6.41736,10000,3895417,0,1984,0,305,30,6140,1984,3895421,3893433,763
epidemic,./epidemic_sim,15000,32,16,256,off,asynchronous,1000,32,6.60661,10000,3895047,0,1614,0,451,11,7124,1614,3895050,3893433,709
epidemic,./epidemic_sim,15000,64,16,32,off,asynchronous,1000,32,6.52534,10000,3893724,0,291,0,59,4,1209,291,3893716,3893433,683
epidemic,./epidemic_sim,15000,64,16,64,off,asynchronous,1000,32,6.99427,10000,3893560,0,127,0,62,0,878,127,3893558,3893433,744
epidemic,./epidemic_sim,15000,64,16,128,off,asynchronous,1000,32,7.54357,10000,3922689,0,29256,0,4589,505,83569,29256,3923951,3893433,850
epidemic,./epidemic_sim,15000,32,1,256,off,asynchronous,1000,32,12.9901,10000,4452528,0,559095,0,56302,10017,1086334,559095,4446352,3893433,844
epidemic,./epidemic_sim,15000,64,1,256,off,asynchronous,1000,32,13.1163,10000,4622935,0,728906,0,76345,10238,1425557,728906,4612028,3894029,832
epidemic,./epidemic_sim,15000,64,4,128,off,asynchronous,1000,32,7.94208,10000,3944660,0,51227,0,5536,974,106822,51227,3945699,3893433,748
epidemic,./epidemic_sim,15000,64,8,256,off,asynchronous,1000,32,11.465,10000,4490353,0,596856,0,64586,8654,1217224,596856,4482619,3893497,783
epidemic,./epidemic_sim,15000,64,16,256,off,asynchronous,1000,32,16.3689,10000,4841768,0,948466,0,72014,17107,1524260,948466,4844939,3893302,871
epidemic,./epidemic_sim,15000,4,1,32,off,asynchronous,1000,32,19.2381,10000,3893433,0,0,0,0,0,0,0,3893433,3893433,524
epidemic,./epidemic_sim,15000,4,1,64,off,asynchronous,1000,32,20.0007,10000,3893433,0,0,0,0,0,0,0,3893433,3893433,519
epidemic,./epidemic_sim,15000,4,1,128,off,asynchronous,1000,32,19.4721,10000,3893433,0,0,0,0,0,0,0,3893433,3893433,513
epidemic,./epidemic_sim,15000,4,1,256,off,asynchronous,1000,32,19.6777,10000,3893433,0,0,0,0,0,0,0,3893433,3893433,524
epidemic,./epidemic_sim,15000,8,1,32,off,asynchronous,1000,32,12.9838,10000,3893433,0,0,0,0,0,0,0,3893433,3893433,567
epidemic,./epidemic_sim,15000,8,1,64,off,asynchronous,1000,32,12.7432,10000,3893433,0,0,0,0,0,0,0,3893433,3893433,539
epidemic,./epidemic_sim,15000,8,1,128,off,asynchronous,1000,32,11.9565,10000,3893433,0,0,0,0,0,0,0,3893433,3893433,572
epidemic,./epidemic_sim,15000,8,1,256,off,asynchronous,1000,32,11.9031,10000,3893433,0,0,0,0,0,0,0,3893433,3893433,571
epidemic,./epidemic_sim,15000,4,2,32,off,asynchronous,1000,32,18.5698,10000,3893922,0,489,0,73,15,1654,489,3893939,3893433,546
epidemic,./epidemic_sim,15000,4,2,64,off,asynchronous,1000,32,17.6779,10000,3894544,0,1111,0,107,29,2414,1111,3894543,3893433,569
epidemic,./epidemic_sim,15000,4,2,128,off,asynchronous,1000,32,17.6277,10000,3893735,0,302,0,73,2,1388,302,3893734,3893433,555
epidemic,./epidemic_sim,15000,4,2,256,off,asynchronous,1000,32,18.0213,10000,3893867,0,434,0,68,12,1767,434,3893886,3893433,555
epidemic,./epidemic_sim,15000,8,2,32,off,asynchronous,1000,32,10.4279,10000,3893555,0,122,0,25,1,496,122,3893550,3893433,582
epidemic,./epidemic_sim,15000,8,2,64,off,asynchronous,1000,32,10.3576,10000,3893471,0,38,0,10,0,98,38,3893470,3893433,589
epidemic,./epidemic_sim,15000,8,2,128,off,asynchronous,1000,32,10.661,10000,3893980,0,547,0,78,15,1573,547,3894007,3893433,591
epidemic,./epidemic_sim,15000,8,2,256,off,asynchronous,1000,32,10.7403,10000,3893836,0,403,0,68,9,1039,403,3893854,3893433,586
