Model,Model_Command,Max_Simulation_Time,Worker_Thread_Count,Schedule_Queue_Type,Schedule_Queue_Count,is_LP_Migration_ON,GVT_Method,GVT_Period,State_Save_Period,Simulation_Runtime_(secs.),Number_of_Objects,Local_Positive_Events_Sent,Remote_Positive_Events_Sent,Local_Negative_Events_Sent,Remote_Negative_Events_Sent,Primary_Rollbacks,Secondary_Rollbacks,Coast_Forwarded_Events,Cancelled_Events,Events_Processed,Events_Committed,Average_Memory_Usage_(MB)
epidemic,./epidemic_sim,15000,4,ladder-queue:50,2,off,asynchronous,1000,32,19.7772,10000,3900924,0,7498,0,166,246,7660,7498,3901123,3893426,636
epidemic,./epidemic_sim,15000,8,ladder-queue:50,2,off,asynchronous,1000,32,12.5533,10000,3893605,0,172,0,52,0,945,172,3893603,3893433,557
epidemic,./epidemic_sim,15000,4,ladder-queue:50,4,off,asynchronous,1000,32,16.0774,10000,3899309,0,5876,0,149,161,4926,5876,3899406,3893433,621
epidemic,./epidemic_sim,15000,8,ladder-queue:50,4,off,asynchronous,1000,32,11.0287,10000,3900437,0,7004,0,179,218,6600,7004,3900572,3893433,657
epidemic,./epidemic_sim,15000,16,ladder-queue:50,1,off,asynchronous,1000,32,14.3511,10000,3893433,0,0,0,0,0,0,0,3893433,3893433,515
epidemic,./epidemic_sim,15000,32,ladder-queue:50,1,off,asynchronous,1000,32,15.3309,10000,3893433,0,0,0,0,0,0,0,3893433,3893433,507
epidemic,./epidemic_sim,15000,64,ladder-queue:50,1,off,asynchronous,1000,32,14.3813,10000,3893433,0,0,0,0,0,0,0,3893433,3893433,499
epidemic,./epidemic_sim,15000,16,ladder-queue:50,2,off,asynchronous,1000,32,9.69441,10000,3893734,0,301,0,46,7,913,301,3893736,3893433,584
epidemic,./epidemic_sim,15000,32,ladder-queue:50,2,off,asynchronous,1000,32,8.94501,10000,3893451,0,18,0,9,0,163,18,3893449,3893433,596
epidemic,./epidemic_sim,15000,64,ladder-queue:50,2,off,asynchronous,1000,32,8.57721,10000,3893480,0,47,0,16,0,357,47,3893479,3893433,559
epidemic,./epidemic_sim,15000,16,ladder-queue:50,4,off,asynchronous,1000,32,8.31047,10000,3896332,0,2899,0,186,66,4155,2899,3896417,3893433,675
epidemic,./epidemic_sim,15000,32,ladder-queue:50,4,off,asynchronous,1000,32,6.69451,10000,3893969,0,536,0,68,19,1341,536,3893979,3893433,639
epidemic,./epidemic_sim,15000,64,ladder-queue:50,4,off,asynchronous,1000,32,7.2848,10000,3893652,0,219,0,44,0,628,219,3893653,3893433,632
epidemic,./epidemic_sim,15000,16,ladder-queue:50,8,off,asynchronous,1000,32,6.96359,10000,3899210,0,5777,0,125,208,5363,5777,3899316,3893433,659
epidemic,./epidemic_sim,15000,32,ladder-queue:50,8,off,asynchronous,1000,32,6.70584,10000,3896091,0,2658,0,236,36,5913,2658,3896095,3893433,691
epidemic,./epidemic_sim,15000,64,ladder-queue:50,8,off,asynchronous,1000,32,6.65707,10000,3893509,0,76,0,28,0,506,76,3893510,3893433,615
epidemic,./epidemic_sim,15000,16,ladder-queue:50,16,off,asynchronous,1000,32,5.99359,10000,3896235,0,2802,0,347,38,7219,2802,3896242,3893433,764
epidemic,./epidemic_sim,15000,32,ladder-queue:50,16,off,asynchronous,1000,32,6.54653,10000,3896995,0,3562,0,367,78,8106,3562,3897020,3893433,715
epidemic,./epidemic_sim,15000,64,ladder-queue:50,16,off,asynchronous,1000,32,6.56838,10000,3893896,0,463,0,58,9,972,463,3893890,3893433,663
epidemic,./epidemic_sim,15000,4,ladder-queue:96,1,off,asynchronous,1000,32,24.0957,10000,3893433,0,0,0,0,0,0,0,3893433,3893433,505
epidemic,./epidemic_sim,15000,8,ladder-queue:96,1,off,asynchronous,1000,32,17.0717,10000,3893433,0,0,0,0,0,0,0,3893433,3893433,529
epidemic,./epidemic_sim,15000,4,ladder-queue:96,2,off,asynchronous,1000,32,19.44,10000,3894977,0,1544,0,104,44,2585,1544,3895034,3893433,567
epidemic,./epidemic_sim,15000,8,ladder-queue:96,2,off,asynchronous,1000,32,12.2991,10000,3893439,0,6,0,3,0,59,6,3893438,3893433,556
epidemic,./epidemic_sim,15000,4,ladder-queue:96,4,off,asynchronous,1000,32,16.3781,10000,3894356,0,923,0,97,18,2253,923,3894388,3893433,569
