Model,Model_Command,Max_Simulation_Time,Worker_Thread_Count,Schedule_Queue_Count,Chain_Size,is_LP_Migration_ON,GVT_Method,GVT_Period,State_Save_Period,Simulation_Runtime_(secs.),Number_of_Objects,Local_Positive_Events_Sent,Remote_Positive_Events_Sent,Local_Negative_Events_Sent,Remote_Negative_Events_Sent,Primary_Rollbacks,Secondary_Rollbacks,Coast_Forwarded_Events,Cancelled_Events,Events_Processed,Events_Committed,Average_Memory_Usage_(MB)
traffic,./traffic_sim-x1024-y1024-n5,500,32,2,12,off,asynchronous,1000,32,104.708,1048576,7269425,0,720216,0,1479251,5177,4798065,720216,8923477,6549209,1199
traffic,./traffic_sim-x1024-y1024-n5,500,32,2,16,off,asynchronous,1000,32,30.1301,1048576,7269425,0,720216,0,1479254,5176,4798072,720216,8923481,6549209,1154
traffic,./traffic_sim-x1024-y1024-n5,500,64,2,4,off,asynchronous,1000,32,24.3939,1048576,7240669,0,691460,0,1453763,5444,4687994,691460,8808723,6549209,1134
traffic,./traffic_sim-x1024-y1024-n5,500,64,2,8,off,asynchronous,1000,32,81.077,1048576,7269426,0,720217,0,1479251,5171,4798045,720217,8923466,6549209,1196
traffic,./traffic_sim-x1024-y1024-n5,500,64,2,12,off,asynchronous,1000,32,29.4111,1048576,7269427,0,720218,0,1479256,5175,4798075,720218,8923483,6549209,1143
traffic,./traffic_sim-x1024-y1024-n5,500,64,2,16,off,asynchronous,1000,32,26.5772,1048576,7269426,0,720217,0,1479256,5174,4798086,720217,8923478,6549209,1131
traffic,./traffic_sim-x1024-y1024-n5,500,16,4,4,off,asynchronous,1000,32,37.308,1048576,7240678,0,691469,0,1453764,5440,4687962,691469,8808719,6549209,1168
traffic,./traffic_sim-x1024-y1024-n5,500,16,4,8,off,asynchronous,1000,32,36.3292,1048576,7269436,0,720227,0,1479268,5184,4798188,720227,8923508,6549209,1169
traffic,./traffic_sim-x1024-y1024-n5,500,16,4,12,off,asynchronous,1000,32,16.1928,1048576,7269430,0,720221,0,1479262,5180,4798147,720221,8923494,6549209,1140
traffic,./traffic_sim-x1024-y1024-n5,500,16,4,16,off,asynchronous,1000,32,16.2211,1048576,7269436,0,720227,0,1479265,5178,4798166,720227,8923507,6549209,1137
traffic,./traffic_sim-x1024-y1024-n5,500,32,4,4,off,asynchronous,1000,32,13.3609,1048576,7240678,0,691469,0,1453766,5435,4687952,691469,8808715,6549209,1130
traffic,./traffic_sim-x1024-y1024-n5,500,32,4,8,off,asynchronous,1000,32,54.4893,1048576,7269436,0,720227,0,1479260,5179,4798116,720227,8923493,6549209,1195
traffic,./traffic_sim-x1024-y1024-n5,500,32,4,12,off,asynchronous,1000,32,43.8314,1048576,7269430,0,720221,0,1479258,5179,4798126,720221,8923486,6549209,1182
traffic,./traffic_sim-x1024-y1024-n5,500,32,4,16,off,asynchronous,1000,32,36.8937,1048576,7269434,0,720225,0,1479260,5169,4798064,720225,8923477,6549209,1167
traffic,./traffic_sim-x1024-y1024-n5,500,64,4,4,off,asynchronous,1000,32,40.3435,1048576,7240681,0,691472,0,1453769,5441,4688007,691472,8808729,6549209,1167
traffic,./traffic_sim-x1024-y1024-n5,500,64,4,8,off,asynchronous,1000,32,50.8326,1048576,7269432,0,720223,0,1479263,5178,4798113,720223,8923495,6549209,1183
traffic,./traffic_sim-x1024-y1024-n5,500,64,4,12,off,asynchronous,1000,32,22.3262,1048576,7269436,0,720227,0,1479263,5178,4798135,720227,8923492,6549209,1121
traffic,./traffic_sim-x1024-y1024-n5,500,64,4,16,off,asynchronous,1000,32,73.4361,1048576,7269427,0,720218,0,1479262,5178,4798139,720218,8923485,6549209,1201
traffic,./traffic_sim-x1024-y1024-n5,500,16,8,4,off,asynchronous,1000,32,13.2255,1048576,7240674,0,691465,0,1453763,5438,4687966,691465,8808712,6549209,1136
traffic,./traffic_sim-x1024-y1024-n5,500,16,8,8,off,asynchronous,1000,32,13.2505,1048576,7269426,0,720217,0,1479248,5179,4798058,720217,8923489,6549209,1135
traffic,./traffic_sim-x1024-y1024-n5,500,16,8,12,off,asynchronous,1000,32,101.691,1048576,7269423,0,720214,0,1479243,5172,4798037,720214,8923466,6549209,1229
traffic,./traffic_sim-x1024-y1024-n5,500,16,8,16,off,asynchronous,1000,32,13.2308,1048576,7269419,0,720210,0,1479252,5174,4798055,720210,8923477,6549209,1139
traffic,./traffic_sim-x1024-y1024-n5,500,32,8,4,off,asynchronous,1000,32,10.328,1048576,7240669,0,691460,0,1453752,5435,4687893,691460,8808690,6549209,1113
traffic,./traffic_sim-x1024-y1024-n5,500,32,8,8,off,asynchronous,1000,32,13.2854,1048576,7269433,0,720224,0,1479263,5180,4798143,720224,8923504,6549209,1108
traffic,./traffic_sim-x1024-y1024-n5,500,32,8,12,off,asynchronous,1000,32,36.1273,1048576,7269424,0,720215,0,1479252,5176,4798059,720215,8923478,6549209,1174
traffic,./traffic_sim-x1024-y1024-n5,500,32,8,16,off,asynchronous,1000,32,10.3718,1048576,7269430,0,720221,0,1479253,5172,4798045,720221,8923479,6549209,1107
traffic,./traffic_sim-x1024-y1024-n5,500,64,8,4,off,asynchronous,1000,32,11.3328,1048576,7240670,0,691461,0,1453762,5438,4687935,691461,8808710,6549209,1122
traffic,./traffic_sim-x1024-y1024-n5,500,64,8,8,off,asynchronous,1000,32,11.3251,1048576,7269432,0,720223,0,1479255,5179,4798070,720223,8923486,6549209,1116
traffic,./traffic_sim-x1024-y1024-n5,500,64,8,12,off,asynchronous,1000,32,45.277,1048576,7269421,0,720212,0,1479250,5179,4798059,720212,8923472,6549209,1188
traffic,./traffic_sim-x1024-y1024-n5,500,64,8,16,off,asynchronous,1000,32,48.4078,1048576,7269428,0,720219,0,1479254,5177,4798071,720219,8923477,6549209,1189
traffic,./traffic_sim-x1024-y1024-n5,500,16,16,4,off,asynchronous,1000,32,18.4226,1048576,7240678,0,691469,0,1453749,5448,4687927,691469,8808723,6549209,1114
traffic,./traffic_sim-x1024-y1024-n5,500,16,16,8,off,asynchronous,1000,32,22.63,1048576,7269449,0,720240,0,1479289,5195,4798414,720240,8923550,6549209,1145
traffic,./traffic_sim-x1024-y1024-n5,500,16,16,12,off,asynchronous,1000,32,14.3804,1048576,7269441,0,720232,0,1479268,5181,4798192,720232,8923554,6549209,1139
traffic,./traffic_sim-x1024-y1024-n5,500,16,16,16,off,asynchronous,1000,32,54.4782,1048576,7269410,0,720201,0,1479236,5175,4797982,720201,8923472,6549209,1218
traffic,./traffic_sim-x1024-y1024-n5,500,32,16,4,off,asynchronous,1000,32,9.55111,1048576,7240674,0,691465,0,1453752,5428,4687852,691465,8808688,6549209,1104
traffic,./traffic_sim-x1024-y1024-n5,500,32,16,8,off,asynchronous,1000,32,10.5304,1048576,7269428,0,720219,0,1479260,5182,4798130,720219,8923509,6549209,1106
traffic,./traffic_sim-x1024-y1024-n5,500,32,16,12,off,asynchronous,1000,32,9.37918,1048576,7269417,0,720208,0,1479244,5170,4797983,720208,8923472,6549209,1105
traffic,./traffic_sim-x1024-y1024-n5,500,32,16,16,off,asynchronous,1000,32,14.7142,1048576,7269414,0,720205,0,1479262,5177,4798168,720205,8923480,6549209,1098
traffic,./traffic_sim-x1024-y1024-n5,500,64,16,4,off,asynchronous,1000,32,11.5017,1048576,7240671,0,691462,0,1453764,5439,4687943,691462,8808717,6549209,1119
