Model,Model_Command,Max_Simulation_Time,Worker_Thread_Count,Schedule_Queue_Count,Block_Size,is_LP_Migration_ON,GVT_Method,GVT_Period,State_Save_Period,Simulation_Runtime_(secs.),Number_of_Objects,Local_Positive_Events_Sent,Remote_Positive_Events_Sent,Local_Negative_Events_Sent,Remote_Negative_Events_Sent,Primary_Rollbacks,Secondary_Rollbacks,Coast_Forwarded_Events,Cancelled_Events,Events_Processed,Events_Committed,Average_Memory_Usage_(MB)
traffic,./traffic_sim-x1024-y1024-n5,500,32,2,256,off,asynchronous,1000,32,18.9598,1048576,6549214,0,5,0,19,0,97,5,6549231,6549209,1057
traffic,./traffic_sim-x1024-y1024-n5,500,64,2,32,off,asynchronous,1000,32,19.2125,1048576,6549210,0,1,0,6,0,20,1,6549215,6549209,1046
traffic,./traffic_sim-x1024-y1024-n5,500,64,2,64,off,asynchronous,1000,32,17.8099,1048576,6549212,0,3,0,14,0,74,3,6549226,6549209,1039
traffic,./traffic_sim-x1024-y1024-n5,500,64,2,128,off,asynchronous,1000,32,18.1938,1048576,6549212,0,3,0,8,1,55,3,6549218,6549209,1045
traffic,./traffic_sim-x1024-y1024-n5,500,64,2,256,off,asynchronous,1000,32,19.2162,1048576,6549217,0,8,0,22,0,95,8,6549231,6549209,1051
traffic,./traffic_sim-x1024-y1024-n5,500,16,4,32,off,asynchronous,1000,32,10.0393,1048576,6549209,0,0,0,2,0,12,0,6549211,6549209,1053
traffic,./traffic_sim-x1024-y1024-n5,500,16,4,64,off,asynchronous,1000,32,10.0696,1048576,6549209,0,0,0,3,0,13,0,6549212,6549209,1059
traffic,./traffic_sim-x1024-y1024-n5,500,16,4,128,off,asynchronous,1000,32,9.97244,1048576,6549211,0,2,0,9,0,29,2,6549219,6549209,1054
traffic,./traffic_sim-x1024-y1024-n5,500,16,4,256,off,asynchronous,1000,32,10.1259,1048576,6549217,0,8,0,29,1,138,8,6549244,6549209,1061
traffic,./traffic_sim-x1024-y1024-n5,500,32,4,32,off,asynchronous,1000,32,9.87993,1048576,6549209,0,0,0,4,0,14,0,6549213,6549209,1053
traffic,./traffic_sim-x1024-y1024-n5,500,32,4,64,off,asynchronous,1000,32,9.14172,1048576,6549209,0,0,0,3,0,6,0,6549212,6549209,1047
traffic,./traffic_sim-x1024-y1024-n5,500,32,4,128,off,asynchronous,1000,32,9.79893,1048576,6549210,0,1,0,12,0,45,1,6549221,6549209,1057
traffic,./traffic_sim-x1024-y1024-n5,500,32,4,256,off,asynchronous,1000,32,12.014,1048576,6549214,0,5,0,22,0,104,5,6549235,6549209,1068
traffic,./traffic_sim-x1024-y1024-n5,500,64,4,32,off,asynchronous,1000,32,9.29824,1048576,6549210,0,1,0,3,0,15,1,6549213,6549209,1040
traffic,./traffic_sim-x1024-y1024-n5,500,64,4,64,off,asynchronous,1000,32,10.1898,1048576,6549209,0,0,0,6,0,26,0,6549215,6549209,1050
traffic,./traffic_sim-x1024-y1024-n5,500,64,4,128,off,asynchronous,1000,32,9.25796,1048576,6549211,0,2,0,15,0,70,2,6549226,6549209,1043
traffic,./traffic_sim-x1024-y1024-n5,500,64,4,256,off,asynchronous,1000,32,10.1876,1048576,6549223,0,14,0,42,0,189,14,6549264,6549209,1049
traffic,./traffic_sim-x1024-y1024-n5,500,16,8,32,off,asynchronous,1000,32,8.36565,1048576,6549212,0,3,0,14,0,69,3,6549227,6549209,1055
traffic,./traffic_sim-x1024-y1024-n5,500,16,8,64,off,asynchronous,1000,32,9.92042,1048576,6549210,0,1,0,11,1,60,1,6549222,6549209,1082
traffic,./traffic_sim-x1024-y1024-n5,500,16,8,128,off,asynchronous,1000,32,8.12369,1048576,6549214,0,5,0,16,0,59,5,6549230,6549209,1064
traffic,./traffic_sim-x1024-y1024-n5,500,16,8,256,off,asynchronous,1000,32,10.0997,1048576,6549211,0,2,0,6,0,30,2,6549215,6549209,1077
traffic,./traffic_sim-x1024-y1024-n5,500,32,8,32,off,asynchronous,1000,32,7.34156,1048576,6549218,0,9,0,43,1,217,9,6549269,6549209,1056
traffic,./traffic_sim-x1024-y1024-n5,500,32,8,64,off,asynchronous,1000,32,7.30083,1048576,6549211,0,2,0,6,0,30,2,6549216,6549209,1058
traffic,./traffic_sim-x1024-y1024-n5,500,32,8,128,off,asynchronous,1000,32,7.10243,1048576,6549215,0,6,0,26,0,120,6,6549244,6549209,1053
traffic,./traffic_sim-x1024-y1024-n5,500,32,8,256,off,asynchronous,1000,32,7.34158,1048576,6549216,0,7,0,19,0,73,7,6549231,6549209,1061
traffic,./traffic_sim-x1024-y1024-n5,500,64,8,32,off,asynchronous,1000,32,7.22267,1048576,6549223,0,14,0,56,1,242,14,6549293,6549209,1056
traffic,./traffic_sim-x1024-y1024-n5,500,64,8,64,off,asynchronous,1000,32,8.89521,1048576,6549225,0,16,0,64,0,316,16,6549304,6549209,1063
traffic,./traffic_sim-x1024-y1024-n5,500,64,8,128,off,asynchronous,1000,32,7.21192,1048576,6549223,0,14,0,43,0,194,14,6549265,6549209,1064
traffic,./traffic_sim-x1024-y1024-n5,500,64,8,256,off,asynchronous,1000,32,7.91003,1048576,6549231,0,22,0,89,2,428,22,6549334,6549209,1063
