Model,Model_Command,Max_Simulation_Time,Worker_Thread_Count,Schedule_Queue_Type,Schedule_Queue_Count,is_LP_Migration_ON,GVT_Method,GVT_Period,State_Save_Period,Simulation_Runtime_(secs.),Number_of_Objects,Local_Positive_Events_Sent,Remote_Positive_Events_Sent,Local_Negative_Events_Sent,Remote_Negative_Events_Sent,Primary_Rollbacks,Secondary_Rollbacks,Coast_Forwarded_Events,Cancelled_Events,Events_Processed,Events_Committed,Average_Memory_Usage_(MB)
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,64,stl-multiset,8,off,asynchronous,1000,32,12.2536,100000,9318443,0,136315,0,54478,244,889011,136315,9326558,9182128,884
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,16,stl-multiset,16,off,asynchronous,1000,32,11.332,100000,9637049,0,457912,0,116698,6304,2022496,457912,9680623,9179137,1060
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,32,stl-multiset,16,off,asynchronous,1000,32,10.2033,100000,9329057,0,146997,0,57031,455,909989,146997,9338001,9182060,970
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,64,stl-multiset,16,off,asynchronous,1000,32,9.78054,100000,9276551,0,93689,0,35891,618,570038,93689,9289218,9182862,992
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,4,splay-tree,1,off,asynchronous,1000,32,73.9327,100000,9183054,0,0,0,0,0,0,0,9183054,9183054,678
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,8,splay-tree,1,off,asynchronous,1000,32,70.7563,100000,9183054,0,0,0,0,0,0,0,9183054,9183054,678
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,8,splay-tree,2,off,asynchronous,1000,32,40.8628,100000,9230425,0,47474,0,28086,5,468216,47474,9236005,9182951,749
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,16,splay-tree,1,off,asynchronous,1000,32,89.84,100000,9183054,0,0,0,0,0,0,0,9183054,9183054,673
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,32,splay-tree,1,off,asynchronous,1000,32,100.171,100000,9183054,0,0,0,0,0,0,0,9183054,9183054,668
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,64,splay-tree,1,off,asynchronous,1000,32,95.0729,100000,9183054,0,0,0,0,0,0,0,9183054,9183054,668
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,16,splay-tree,2,off,asynchronous,1000,32,42.4454,100000,9384541,0,202077,0,73215,352,1235871,202077,9394690,9182464,776
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,32,splay-tree,2,off,asynchronous,1000,32,38.2418,100000,9241614,0,58762,0,32905,7,525050,58762,9244646,9182852,760
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,64,splay-tree,2,off,asynchronous,1000,32,46.3686,100000,9417812,0,236349,0,87283,378,1441342,236349,9427694,9181463,786
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,32,splay-tree,4,off,asynchronous,1000,32,20.4474,100000,9263836,0,81147,0,35883,67,595144,81147,9264664,9182689,798
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,4,ladder-queue:16,1,off,asynchronous,1000,32,51.4259,100000,9183054,0,0,0,0,0,0,0,9183054,9183054,694
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,8,ladder-queue:16,1,off,asynchronous,1000,32,44.8653,100000,9183054,0,0,0,0,0,0,0,9183054,9183054,686
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,4,ladder-queue:16,2,off,asynchronous,1000,32,64.4212,100000,9346497,0,164040,0,66592,187,1112154,164040,9352772,9182457,780
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,8,ladder-queue:16,2,off,asynchronous,1000,32,45.4054,100000,9266101,0,83534,0,44308,20,733575,83534,9269799,9182567,778
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,4,ladder-queue:16,4,off,asynchronous,1000,32,59.2071,100000,10008309,0,832512,0,158079,11190,2898655,832512,10049094,9175797,923
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,8,ladder-queue:16,4,off,asynchronous,1000,32,31.4269,100000,9733407,0,551457,0,101847,11720,1940056,551457,9803522,9181950,952
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,16,ladder-queue:16,1,off,asynchronous,1000,32,42.9086,100000,9183054,0,0,0,0,0,0,0,9183054,9183054,687
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,32,ladder-queue:16,1,off,asynchronous,1000,32,43.2464,100000,9183054,0,0,0,0,0,0,0,9183054,9183054,688
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,64,ladder-queue:16,1,off,asynchronous,1000,32,40.4255,100000,9183054,0,0,0,0,0,0,0,9183054,9183054,692
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,16,ladder-queue:16,2,off,asynchronous,1000,32,33.92,100000,9327257,0,144612,0,56782,195,971485,144612,9325869,9182645,792
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,32,ladder-queue:16,2,off,asynchronous,1000,32,35.8213,100000,9326363,0,143657,0,55879,195,951371,143657,9326617,9182706,801
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,64,ladder-queue:16,2,off,asynchronous,1000,32,34.0646,100000,9210198,0,27311,0,16039,0,257378,27311,9209214,9182887,771
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,16,ladder-queue:16,4,off,asynchronous,1000,32,40.9977,100000,10312507,0,1133668,0,169753,25522,3443101,1133668,10405074,9178839,979
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,32,ladder-queue:16,4,off,asynchronous,1000,32,23.1922,100000,9502271,0,319538,0,80740,3824,1399899,319538,9546761,9182733,914
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,64,ladder-queue:16,4,off,asynchronous,1000,32,20.0777,100000,9346013,0,163127,0,44853,2344,707784,163127,9375815,9182886,881
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,16,ladder-queue:16,8,off,asynchronous,1000,32,18.9721,100000,10092745,0,914743,0,163240,14284,3091844,914743,10155663,9178002,964
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,32,ladder-queue:16,8,off,asynchronous,1000,32,18.4224,100000,10587113,0,1413203,0,201592,33992,3952701,1413203,10671693,9173910,1055
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,64,ladder-queue:16,8,off,asynchronous,1000,32,17.7717,100000,9972474,0,790467,0,115641,22775,2348344,790467,10084371,9182007,1089
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,16,ladder-queue:16,16,off,asynchronous,1000,32,13.3604,100000,10291752,0,1119734,0,201393,16801,3884278,1119734,10349061,9172018,1046
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,32,ladder-queue:16,16,off,asynchronous,1000,32,11.9379,100000,9856176,0,677183,0,133001,10898,2369129,677183,9900295,9178993,1066
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,64,ladder-queue:16,16,off,asynchronous,1000,32,14.0489,100000,10107576,0,927998,0,147392,27689,2881378,927998,10192439,9179578,1161
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,4,ladder-queue:50,1,off,asynchronous,1000,32,48.4481,100000,9183054,0,0,0,0,0,0,0,9183054,9183054,687
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,8,ladder-queue:50,1,off,asynchronous,1000,32,43.4811,100000,9183054,0,0,0,0,0,0,0,9183054,9183054,690
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,4,ladder-queue:50,2,off,asynchronous,1000,32,59.7755,100000,9244523,0,61533,0,32330,17,498091,61533,9249774,9182990,762
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,8,ladder-queue:50,2,off,asynchronous,1000,32,41.8543,100000,9249507,0,66602,0,34320,24,549939,66602,9252546,9182905,786
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,4,ladder-queue:50,4,off,asynchronous,1000,32,61.7936,100000,10569145,0,1395904,0,178359,38499,3855277,1395904,10632707,9173241,1028
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,8,ladder-queue:50,4,off,asynchronous,1000,32,42.0021,100000,10203058,0,1025108,0,153641,25143,2985858,1025108,10283644,9177950,1009
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,16,ladder-queue:50,1,off,asynchronous,1000,32,40.4702,100000,9183054,0,0,0,0,0,0,0,9183054,9183054,693
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,32,ladder-queue:50,1,off,asynchronous,1000,32,48.8345,100000,9183054,0,0,0,0,0,0,0,9183054,9183054,687
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,64,ladder-queue:50,1,off,asynchronous,1000,32,39.849,100000,9183054,0,0,0,0,0,0,0,9183054,9183054,694
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,16,ladder-queue:50,2,off,asynchronous,1000,32,32.8192,100000,9324484,0,141885,0,57631,126,1001081,141885,9323425,9182599,793
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,32,ladder-queue:50,2,off,asynchronous,1000,32,22.7752,100000,9205068,0,22089,0,13214,0,217419,22089,9204377,9182979,787
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,64,ladder-queue:50,2,off,asynchronous,1000,32,33.9815,100000,9237579,0,54862,0,27145,23,440806,54862,9235194,9182717,775
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,16,ladder-queue:50,4,off,asynchronous,1000,32,29.3618,100000,9843198,0,661390,0,104599,16272,2121161,661390,9915600,9181808,981
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,32,ladder-queue:50,4,off,asynchronous,1000,32,21.7178,100000,9536109,0,353455,0,88352,5082,1583591,353455,9596736,9182654,918
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,64,ladder-queue:50,4,off,asynchronous,1000,32,20.9714,100000,9378480,0,195753,0,53542,1871,896068,195753,9390730,9182727,889
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,16,ladder-queue:50,8,off,asynchronous,1000,32,17.9251,100000,9700827,0,519556,0,109106,8220,1968591,519556,9744888,9181271,965
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,32,ladder-queue:50,8,off,asynchronous,1000,32,19.9489,100000,10436954,0,1259712,0,186658,28669,3657783,1259712,10521536,9177242,1025
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,64,ladder-queue:50,8,off,asynchronous,1000,32,16.2843,100000,10200900,0,1020036,0,127602,34160,2862459,1020036,10306013,9180864,1103
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,16,ladder-queue:50,16,off,asynchronous,1000,32,15.4591,100000,10828001,0,1654115,0,206830,55861,4527269,1654115,10944724,9173886,1226
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,32,ladder-queue:50,16,off,asynchronous,1000,32,13.0389,100000,10015255,0,835967,0,149634,17554,2804093,835967,10079214,9179288,1135
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,64,ladder-queue:50,16,off,asynchronous,1000,32,11.3914,100000,10189513,0,1010525,0,147510,33960,2947468,1010525,10284225,9178988,1164
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,4,ladder-queue:96,1,off,asynchronous,1000,32,50.9036,100000,9183054,0,0,0,0,0,0,0,9183054,9183054,688
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,8,ladder-queue:96,1,off,asynchronous,1000,32,45.8136,100000,9183054,0,0,0,0,0,0,0,9183054,9183054,694
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,4,ladder-queue:96,2,off,asynchronous,1000,32,94.1753,100000,9405623,0,224743,0,86272,237,1384490,224743,9404039,9180880,792
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,8,ladder-queue:96,2,off,asynchronous,1000,32,45.4174,100000,9277721,0,95300,0,48131,33,822053,95300,9280445,9182421,787
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,4,ladder-queue:96,4,off,asynchronous,1000,32,67.3681,100000,10318689,0,1144787,0,184124,25814,3695710,1144787,10368587,9173902,999
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,8,ladder-queue:96,4,off,asynchronous,1000,32,40.8367,100000,10017733,0,839989,0,150228,14055,2787195,839989,10069720,9177744,961
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,16,ladder-queue:96,1,off,asynchronous,1000,32,46.9607,100000,9183054,0,0,0,0,0,0,0,9183054,9183054,684
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,32,ladder-queue:96,1,off,asynchronous,1000,32,46.8667,100000,9183054,0,0,0,0,0,0,0,9183054,9183054,689
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,64,ladder-queue:96,1,off,asynchronous,1000,32,45.0685,100000,9183054,0,0,0,0,0,0,0,9183054,9183054,689
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,16,ladder-queue:96,2,off,asynchronous,1000,32,43.8425,100000,9355440,0,172881,0,64352,224,1095748,172881,9356958,9182559,800
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,32,ladder-queue:96,2,off,asynchronous,1000,32,21.2573,100000,9189813,0,6780,0,5062,0,81871,6780,9189687,9183033,780
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,64,ladder-queue:96,2,off,asynchronous,1000,32,34.8999,100000,9215271,0,32447,0,17998,6,316544,32447,9214153,9182824,787
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,16,ladder-queue:96,4,off,asynchronous,1000,32,37.3495,100000,9910630,0,731438,0,132765,11435,2395443,731438,9941642,9179192,940
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,32,ladder-queue:96,4,off,asynchronous,1000,32,29.4702,100000,9912688,0,731318,0,134093,13661,2633845,731318,9984430,9181370,979
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,64,ladder-queue:96,4,off,asynchronous,1000,32,18.2442,100000,9262769,0,79882,0,33278,369,536521,79882,9273993,9182887,855
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,16,ladder-queue:96,8,off,asynchronous,1000,32,21.8504,100000,10221092,0,1042218,0,165510,25959,3296808,1042218,10317851,9178874,1072
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,32,ladder-queue:96,8,off,asynchronous,1000,32,19.4389,100000,10626733,0,1450580,0,174441,52932,3925251,1450580,10773782,9176153,1149
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,64,ladder-queue:96,8,off,asynchronous,1000,32,17.3131,100000,10241468,0,1061991,0,149456,27509,3072505,1061991,10320910,9179477,1064
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,16,ladder-queue:96,16,off,asynchronous,1000,32,14.3811,100000,10718588,0,1547522,0,223781,38460,4613028,1547522,10802468,9171066,1139
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,32,ladder-queue:96,16,off,asynchronous,1000,32,13.0948,100000,10189225,0,1012621,0,168038,22276,3170983,1012621,10248810,9176604,1064
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,64,ladder-queue:96,16,off,asynchronous,1000,32,11.3267,100000,9978961,0,798731,0,134814,26417,2600403,798731,10076356,9180230,1217
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,4,unsorted-bottom:16,4,off,asynchronous,1000,32,75.4641,100000,9231822,0,48852,0,24090,181,397301,48852,9242231,9182970,772
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,8,unsorted-bottom:16,4,off,asynchronous,1000,32,85.2861,100000,9184892,0,1842,0,1543,0,21674,1842,9184909,9183050,710
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,16,unsorted-bottom:16,4,off,asynchronous,1000,32,88.27,100000,9185408,0,2354,0,1682,0,22402,2354,9185465,9183054,723
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,32,unsorted-bottom:16,4,off,asynchronous,1000,32,81.7676,100000,9183136,0,82,0,72,0,943,82,9183127,9183054,701
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,64,unsorted-bottom:16,4,off,asynchronous,1000,32,83.3441,100000,9183127,0,72,0,75,0,1083,72,9183131,9183055,716
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,16,unsorted-bottom:16,8,off,asynchronous,1000,32,30.9673,100000,9184799,0,1759,0,1465,0,22596,1759,9184820,9183040,757
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,32,unsorted-bottom:16,8,off,asynchronous,1000,32,33.9536,100000,9207155,0,24121,0,12132,79,188561,24121,9208673,9183034,804
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,64,unsorted-bottom:16,8,off,asynchronous,1000,32,26.9915,100000,9183392,0,338,0,306,0,5073,338,9183409,9183054,753
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,16,unsorted-bottom:16,16,off,asynchronous,1000,32,14.0147,100000,9413930,0,231154,0,65812,4524,1117213,231154,9459283,9182776,1060
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,32,unsorted-bottom:16,16,off,asynchronous,1000,32,15.4115,100000,9379996,0,197266,0,56404,4244,971328,197266,9409822,9182730,1000
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,64,unsorted-bottom:16,16,off,asynchronous,1000,32,12.4327,100000,9196939,0,13893,0,9161,44,144765,13893,9200496,9183046,890
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,4,unsorted-bottom:50,4,off,asynchronous,1000,32,88.8544,100000,9580883,0,398370,0,81694,7640,1511937,398370,9624562,9182513,944
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,8,unsorted-bottom:50,4,off,asynchronous,1000,32,92.2107,100000,9226707,0,43724,0,23294,118,364142,43724,9231776,9182983,818
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,16,unsorted-bottom:50,4,off,asynchronous,1000,32,86.4756,100000,9183069,0,15,0,13,0,210,15,9183069,9183054,752
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,32,unsorted-bottom:50,4,off,asynchronous,1000,32,86.2249,100000,9183054,0,0,0,0,0,0,0,9183054,9183054,745
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,64,unsorted-bottom:50,4,off,asynchronous,1000,32,80.4251,100000,9183080,0,26,0,23,0,241,26,9183078,9183054,753
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,16,unsorted-bottom:50,8,off,asynchronous,1000,32,34.4607,100000,9223488,0,41033,0,24679,27,370895,41033,9226171,9182455,825
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,32,unsorted-bottom:50,8,off,asynchronous,1000,32,27.2846,100000,9183092,0,38,0,35,0,696,38,9183091,9183054,798
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,64,unsorted-bottom:50,8,off,asynchronous,1000,32,27.259,100000,9183567,0,513,0,470,0,7549,513,9183601,9183054,824
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,16,unsorted-bottom:50,16,off,asynchronous,1000,32,14.4805,100000,9694044,0,514360,0,125430,6794,2220143,514360,9737617,9179684,1115
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,32,unsorted-bottom:50,16,off,asynchronous,1000,32,15.0099,100000,9410327,0,227552,0,59861,5484,1068580,227552,9452131,9182775,1089
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,64,unsorted-bottom:50,16,off,asynchronous,1000,32,13.2288,100000,9215711,0,32687,0,17247,27,280703,32687,9217744,9183024,931
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,4,unsorted-bottom:96,4,off,asynchronous,1000,32,78.4799,100000,9385884,0,203095,0,58392,2543,1004418,203095,9422026,9182789,888
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,8,unsorted-bottom:96,4,off,asynchronous,1000,32,85.7912,100000,9183099,0,45,0,50,0,630,45,9183105,9183054,757
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,16,unsorted-bottom:96,4,off,asynchronous,1000,32,83.2126,100000,9183268,0,214,0,224,0,3171,214,9183281,9183054,771
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,32,unsorted-bottom:96,4,off,asynchronous,1000,32,84.4102,100000,9183118,0,64,0,59,0,648,64,9183114,9183054,756
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,64,unsorted-bottom:96,4,off,asynchronous,1000,32,80.4972,100000,9183054,0,0,0,0,0,0,0,9183054,9183054,757
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,16,unsorted-bottom:96,8,off,asynchronous,1000,32,34.3281,100000,9192179,0,9193,0,6765,2,99023,9193,9193156,9182986,820
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,32,unsorted-bottom:96,8,off,asynchronous,1000,32,27.3089,100000,9183881,0,829,0,694,0,10549,829,9183896,9183052,811
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,64,unsorted-bottom:96,8,off,asynchronous,1000,32,31.9081,100000,9212804,0,29784,0,15359,86,241951,29784,9215047,9183020,878
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,16,unsorted-bottom:96,16,off,asynchronous,1000,32,14.7183,100000,9684196,0,503343,0,113853,8543,2032637,503343,9736161,9180853,1132
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,32,unsorted-bottom:96,16,off,asynchronous,1000,32,15.8944,100000,9301060,0,118293,0,47102,589,783940,118293,9311719,9182767,979
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,64,unsorted-bottom:96,16,off,asynchronous,1000,32,12.0027,100000,9195665,0,12622,0,8525,17,129822,12622,9198581,9183043,935
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,4,lockfree-unsorted-bottom:16,1,off,asynchronous,1000,32,34.2984,100000,9183054,0,0,0,0,0,0,0,9183054,9183054,771
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,8,lockfree-unsorted-bottom:16,1,off,asynchronous,1000,32,22.4617,100000,9183355,0,301,0,233,0,1168,301,9183323,9183054,807
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,4,lockfree-unsorted-bottom:16,2,off,asynchronous,1000,32,42.9161,100000,9326958,0,144602,0,61364,92,959790,144602,9328580,9182356,847
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,4,lockfree-unsorted-bottom:16,4,off,asynchronous,1000,32,30.1843,100000,9443598,0,261958,0,82103,1184,1352740,261958,9466084,9181640,917
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,8,lockfree-unsorted-bottom:16,4,off,asynchronous,1000,32,19.9358,100000,9568915,0,387795,0,102605,4675,1714048,387795,9609015,9181120,983
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,16,lockfree-unsorted-bottom:16,1,off,asynchronous,1000,32,29.1112,100000,9428790,0,262044,0,53532,2393,667004,262044,9428883,9166714,783
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,16,lockfree-unsorted-bottom:16,8,off,asynchronous,1000,32,10.914,100000,9620048,0,438523,0,101429,6696,1789622,438523,9667965,9181525,1089
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,16,lockfree-unsorted-bottom:16,16,off,asynchronous,1000,32,11.8313,100000,10167388,0,992387,0,183123,17017,3452928,992387,10234758,9175001,1173
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,4,lockfree-unsorted-bottom:50,1,off,asynchronous,1000,32,38.8402,100000,9183054,0,0,0,0,0,0,0,9183054,9183054,883
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,8,lockfree-unsorted-bottom:50,1,off,asynchronous,1000,32,23.8239,100000,9183054,0,0,0,0,0,0,0,9183054,9183054,909
epidemic,./epidemic_sim-mmodel_100k_ba.dat,6000,4,lockfree-unsorted-bottom:50,2,off,asynchronous,1000,32,43.4692,100000,9370016,0,188708,0,80180,133,1285541,188708,9376241,9181308,958
