Model,Model_Command,Max_Simulation_Time,Worker_Thread_Count,Schedule_Queue_Type,Schedule_Queue_Count,is_LP_Migration_ON,GVT_Method,GVT_Period,State_Save_Period,Simulation_Runtime_(secs.),Number_of_Objects,Local_Positive_Events_Sent,Remote_Positive_Events_Sent,Local_Negative_Events_Sent,Remote_Negative_Events_Sent,Primary_Rollbacks,Secondary_Rollbacks,Coast_Forwarded_Events,Cancelled_Events,Events_Processed,Events_Committed,Average_Memory_Usage_(MB)
traffic,./traffic_sim,10000,64,splay-tree,16,off,asynchronous,1000,32,4.29665,10000,6261210,0,30083,0,8360,627,144313,30083,6262966,6231127,401
traffic,./traffic_sim,10000,4,ladder-queue:16,1,off,asynchronous,1000,32,26.8451,10000,6231129,0,2,0,2,0,40,2,6231129,6231127,194
traffic,./traffic_sim,10000,8,ladder-queue:16,1,off,asynchronous,1000,32,24.5462,10000,6231130,0,3,0,2,0,26,3,6231130,6231127,194
traffic,./traffic_sim,10000,4,ladder-queue:16,2,off,asynchronous,1000,32,17.5713,10000,6413146,0,182019,0,10846,6679,345835,182019,6413708,6231127,265
traffic,./traffic_sim,10000,8,ladder-queue:16,2,off,asynchronous,1000,32,13.4388,10000,6261940,0,30813,0,4055,1334,96909,30813,6267518,6231127,245
traffic,./traffic_sim,10000,4,ladder-queue:16,4,off,asynchronous,1000,32,11.0303,10000,6304530,0,73403,0,8307,2151,188351,73403,6309124,6231127,303
traffic,./traffic_sim,10000,8,ladder-queue:16,4,off,asynchronous,1000,32,9.3561,10000,6559681,0,328554,0,21409,12968,658758,328554,6573997,6231127,370
traffic,./traffic_sim,10000,16,ladder-queue:16,1,off,asynchronous,1000,32,23.5383,10000,6231131,0,4,0,3,0,57,4,6231131,6231127,193
traffic,./traffic_sim,10000,32,ladder-queue:16,1,off,asynchronous,1000,32,25.5362,10000,6231141,0,14,0,6,0,86,14,6231141,6231127,182
traffic,./traffic_sim,10000,64,ladder-queue:16,1,off,asynchronous,1000,32,24.7854,10000,6231129,0,2,0,2,0,27,2,6231129,6231127,183
traffic,./traffic_sim,10000,16,ladder-queue:16,2,off,asynchronous,1000,32,12.2405,10000,6310471,0,79344,0,6859,3208,190512,79344,6311103,6231127,257
traffic,./traffic_sim,10000,32,ladder-queue:16,2,off,asynchronous,1000,32,12.0575,10000,6241120,0,9993,0,1885,363,37038,9993,6243635,6231127,238
traffic,./traffic_sim,10000,64,ladder-queue:16,2,off,asynchronous,1000,32,12.597,10000,6234376,0,3249,0,1049,101,19095,3249,6235644,6231127,209
traffic,./traffic_sim,10000,16,ladder-queue:16,4,off,asynchronous,1000,32,6.68291,10000,6282636,0,51509,0,7068,1909,157172,51509,6288671,6231127,344
traffic,./traffic_sim,10000,32,ladder-queue:16,4,off,asynchronous,1000,32,6.85032,10000,6308701,0,77574,0,8840,3258,217148,77574,6315751,6231127,311
traffic,./traffic_sim,10000,64,ladder-queue:16,4,off,asynchronous,1000,32,6.84627,10000,6300048,0,68921,0,8565,2750,205330,68921,6307002,6231127,316
traffic,./traffic_sim,10000,16,ladder-queue:16,8,off,asynchronous,1000,32,5.84871,10000,6573160,0,342033,0,25204,13445,735751,342033,6603109,6231127,423
traffic,./traffic_sim,10000,32,ladder-queue:16,8,off,asynchronous,1000,32,4.58402,10000,6323998,0,92871,0,12035,3340,272001,92871,6329298,6231127,484
traffic,./traffic_sim,10000,64,ladder-queue:16,8,off,asynchronous,1000,32,4.54456,10000,6259997,0,28870,0,5963,888,113386,28870,6264088,6231127,443
traffic,./traffic_sim,10000,16,ladder-queue:16,16,off,asynchronous,1000,32,3.83097,10000,6614480,0,383353,0,36202,11528,881924,383353,6632247,6231127,568
traffic,./traffic_sim,10000,32,ladder-queue:16,16,off,asynchronous,1000,32,4.2055,10000,6585856,0,354729,0,36396,12975,905589,354729,6612606,6231127,478
traffic,./traffic_sim,10000,64,ladder-queue:16,16,off,asynchronous,1000,32,3.50888,10000,6261693,0,30566,0,8217,746,147520,30566,6265471,6231127,495
traffic,./traffic_sim,10000,4,ladder-queue:50,1,off,asynchronous,1000,32,25.1833,10000,6231129,0,2,0,2,0,38,2,6231129,6231127,203
traffic,./traffic_sim,10000,8,ladder-queue:50,1,off,asynchronous,1000,32,25.8723,10000,6231129,0,2,0,2,0,38,2,6231129,6231127,196
traffic,./traffic_sim,10000,4,ladder-queue:50,2,off,asynchronous,1000,32,16.9294,10000,6320608,0,89481,0,7827,3569,216039,89481,6327507,6231127,260
traffic,./traffic_sim,10000,8,ladder-queue:50,2,off,asynchronous,1000,32,13.9412,10000,6265497,0,34370,0,4239,1173,98865,34370,6266551,6231127,248
traffic,./traffic_sim,10000,4,ladder-queue:50,4,off,asynchronous,1000,32,11.7823,10000,6410984,0,179857,0,12809,6206,360275,179857,6436958,6231127,321
traffic,./traffic_sim,10000,8,ladder-queue:50,4,off,asynchronous,1000,32,9.05803,10000,6683288,0,452161,0,25605,17809,848194,452161,6713786,6231127,371
traffic,./traffic_sim,10000,16,ladder-queue:50,1,off,asynchronous,1000,32,24.4153,10000,6231129,0,2,0,2,0,38,2,6231129,6231127,191
traffic,./traffic_sim,10000,32,ladder-queue:50,1,off,asynchronous,1000,32,25.5036,10000,6231133,0,6,0,4,0,79,6,6231133,6231127,184
traffic,./traffic_sim,10000,64,ladder-queue:50,1,off,asynchronous,1000,32,25.0177,10000,6231133,0,6,0,4,0,71,6,6231133,6231127,184
traffic,./traffic_sim,10000,16,ladder-queue:50,2,off,asynchronous,1000,32,10.6239,10000,6235364,0,4237,0,1245,139,23852,4237,6236816,6231127,253
traffic,./traffic_sim,10000,32,ladder-queue:50,2,off,asynchronous,1000,32,12.1445,10000,6259638,0,28511,0,4042,986,87165,28511,6261814,6231127,244
traffic,./traffic_sim,10000,64,ladder-queue:50,2,off,asynchronous,1000,32,11.5121,10000,6233122,0,1995,0,761,29,12632,1995,6233253,6231127,211
traffic,./traffic_sim,10000,16,ladder-queue:50,4,off,asynchronous,1000,32,7.6159,10000,6563630,0,332503,0,21175,14336,684826,332503,6579214,6231127,377
traffic,./traffic_sim,10000,32,ladder-queue:50,4,off,asynchronous,1000,32,7.58026,10000,6500203,0,269076,0,20384,12804,637088,269076,6521034,6231127,330
traffic,./traffic_sim,10000,64,ladder-queue:50,4,off,asynchronous,1000,32,6.65323,10000,6282917,0,51790,0,7002,1864,160956,51790,6286267,6231127,316
