Model,Model_Command,Max_Simulation_Time,Worker_Thread_Count,Schedule_Queue_Count,Chain_Size,is_LP_Migration_ON,GVT_Method,GVT_Period,State_Save_Period,Simulation_Runtime_(secs.),Number_of_Objects,Local_Positive_Events_Sent,Remote_Positive_Events_Sent,Local_Negative_Events_Sent,Remote_Negative_Events_Sent,Primary_Rollbacks,Secondary_Rollbacks,Coast_Forwarded_Events,Cancelled_Events,Events_Processed,Events_Committed,Average_Memory_Usage_(MB)
traffic,./traffic_sim,10000,16,16,12,off,asynchronous,1000,32,7.0947,10000,9535044,0,3303917,0,875329,35289,17123046,3303917,9678308,6231127,510
traffic,./traffic_sim,10000,16,16,16,off,asynchronous,1000,32,6.78201,10000,9427049,0,3195922,0,844865,25471,16237661,3195922,9555847,6231127,515
traffic,./traffic_sim,10000,32,16,4,off,asynchronous,1000,32,5.34274,10000,7835431,0,1604304,0,762140,15075,13923482,1604304,7906582,6231127,498
traffic,./traffic_sim,10000,32,16,8,off,asynchronous,1000,32,6.2394,10000,8950723,0,2719596,0,853496,24808,16345228,2719596,9065857,6231127,507
traffic,./traffic_sim,10000,32,16,12,off,asynchronous,1000,32,6.48278,10000,9406206,0,3175079,0,870876,31478,16871082,3175079,9548829,6231127,533
traffic,./traffic_sim,10000,32,16,16,off,asynchronous,1000,32,6.24409,10000,9554428,0,3323301,0,861357,33325,16793456,3323301,9699311,6231127,510
traffic,./traffic_sim,10000,64,16,4,off,asynchronous,1000,32,5.47785,10000,7700788,0,1469661,0,749118,8733,13442859,1469661,7762604,6231127,425
traffic,./traffic_sim,10000,64,16,8,off,asynchronous,1000,32,6.24813,10000,8750700,0,2519573,0,834150,14281,15680776,2519573,8858322,6231127,428
traffic,./traffic_sim,10000,64,16,12,off,asynchronous,1000,32,6.32152,10000,9098366,0,2867239,0,836901,14926,15611386,2867239,9217201,6231127,432
traffic,./traffic_sim,10000,64,16,16,off,asynchronous,1000,32,6.60083,10000,9214237,0,2983110,0,823385,14507,15505059,2983110,9335496,6231127,448
traffic,./traffic_sim,10000,4,1,4,off,asynchronous,1000,32,25.203,10000,7637356,0,1406229,0,739159,5633,13149561,1406229,7695121,6231127,259
traffic,./traffic_sim,10000,4,1,8,off,asynchronous,1000,32,29.5041,10000,8698200,0,2467073,0,825481,10996,15407171,2467073,8797682,6231127,281
traffic,./traffic_sim,10000,4,1,12,off,asynchronous,1000,32,31.3218,10000,9047722,0,2816595,0,827244,11465,15323436,2816595,9160950,6231127,286
traffic,./traffic_sim,10000,4,1,16,off,asynchronous,1000,32,32.5381,10000,9163597,0,2932470,0,814052,11074,15256916,2932470,9279915,6231127,289
traffic,./traffic_sim,10000,8,1,4,off,asynchronous,1000,32,19.1524,10000,7637633,0,1406506,0,739372,5639,13156989,1406506,7695680,6231127,274
