Model,Model_Command,Max_Simulation_Time,Worker_Thread_Count,Schedule_Queue_Type,Schedule_Queue_Count,is_LP_Migration_ON,GVT_Method,GVT_Period,State_Save_Period,Simulation_Runtime_(secs.),Number_of_Objects,Local_Positive_Events_Sent,Remote_Positive_Events_Sent,Local_Negative_Events_Sent,Remote_Negative_Events_Sent,Primary_Rollbacks,Secondary_Rollbacks,Coast_Forwarded_Events,Cancelled_Events,Events_Processed,Events_Committed,Average_Memory_Usage_(MB)
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,6,ladder-queue:16,6,off,asynchronous,1000,32,17.442,10000,4130991,0,237505,0,30792,3815,584033,237505,4130887,3893486,574
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,6,ladder-queue:50,1,off,asynchronous,1000,32,18.3901,10000,3893489,0,0,0,0,0,0,0,3893489,3893489,529
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,6,ladder-queue:50,2,off,asynchronous,1000,32,17.3355,10000,3949223,0,55734,0,15992,85,267533,55734,3946726,3893489,540
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,6,ladder-queue:50,3,off,asynchronous,1000,32,16.2614,10000,3981413,0,87924,0,18501,526,310802,87924,3980271,3893489,551
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,6,ladder-queue:50,6,off,asynchronous,1000,32,17.6923,10000,4207387,0,313901,0,36944,5777,731153,313901,4207370,3893486,575
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,6,ladder-queue:96,1,off,asynchronous,1000,32,18.4578,10000,3893489,0,0,0,0,0,0,0,3893489,3893489,528
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,6,ladder-queue:96,2,off,asynchronous,1000,32,17.3221,10000,3950450,0,56961,0,17019,94,284803,56961,3948199,3893489,534
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,6,ladder-queue:96,3,off,asynchronous,1000,32,16.1794,10000,3958913,0,65424,0,16236,252,271420,65424,3957316,3893489,550
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,6,ladder-queue:96,6,off,asynchronous,1000,32,17.4013,10000,4140264,0,246777,0,32702,3785,614167,246777,4139086,3893487,571
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,6,unsorted-bottom:16,1,off,asynchronous,1000,32,15.6436,10000,3893489,0,0,0,0,0,0,0,3893489,3893489,549
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,6,unsorted-bottom:16,2,off,asynchronous,1000,32,16.2528,10000,3931151,0,37662,0,11801,57,193918,37662,3929662,3893489,547
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,6,unsorted-bottom:16,3,off,asynchronous,1000,32,15.9381,10000,3956055,0,62566,0,15587,212,257009,62566,3954730,3893489,554
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,6,unsorted-bottom:16,6,off,asynchronous,1000,32,16.6522,10000,4089320,0,195831,0,25606,3320,484537,195831,4091896,3893489,577
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,6,unsorted-bottom:50,1,off,asynchronous,1000,32,15.8624,10000,3893489,0,0,0,0,0,0,0,3893489,3893489,546
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,6,unsorted-bottom:50,2,off,asynchronous,1000,32,16.1964,10000,3922287,0,28798,0,9787,26,157222,28798,3921304,3893489,551
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,6,unsorted-bottom:50,3,off,asynchronous,1000,32,15.304,10000,3920716,0,27227,0,8033,57,130720,27227,3920126,3893489,561
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,6,unsorted-bottom:50,6,off,asynchronous,1000,32,17.527,10000,4228986,0,335502,0,32709,7568,678150,335502,4235999,3893484,586
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,6,unsorted-bottom:96,1,off,asynchronous,1000,32,15.6428,10000,3893489,0,0,0,0,0,0,0,3893489,3893489,548
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,6,unsorted-bottom:96,2,off,asynchronous,1000,32,16.1955,10000,3919655,0,26166,0,9173,36,147932,26166,3918958,3893489,551
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,6,unsorted-bottom:96,3,off,asynchronous,1000,32,16.1624,10000,3938405,0,44916,0,12955,136,215417,44916,3938206,3893489,562
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,6,unsorted-bottom:96,6,off,asynchronous,1000,32,16.6095,10000,4107874,0,214385,0,30169,2859,549968,214385,4105549,3893489,581
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,6,lockfree-unsorted-bottom:16,3,off,asynchronous,1000,32,9.30654,10000,1263177,0,0,0,0,0,0,0,1192781,1192781,507
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,6,lockfree-unsorted-bottom:16,6,off,asynchronous,1000,32,17.2566,10000,4136760,0,243271,0,35469,3111,649286,243271,4133736,3893489,573
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,6,lockfree-unsorted-bottom:50,1,off,asynchronous,1000,32,1.49496,10000,402892,0,0,0,0,0,0,0,368619,368619,446
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,6,lockfree-unsorted-bottom:50,2,off,asynchronous,1000,32,3.2234,10000,800141,0,1,0,1,0,22,1,752401,752400,544
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,6,lockfree-unsorted-bottom:50,3,off,asynchronous,1000,32,3.18626,10000,438877,0,0,0,0,0,0,0,387649,387649,477
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,6,lockfree-unsorted-bottom:50,6,off,asynchronous,1000,32,16.5579,10000,4116517,0,223036,0,34322,2624,624399,223036,4115046,3893481,576
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,6,lockfree-unsorted-bottom:96,3,off,asynchronous,1000,32,1.65348,10000,430543,0,0,0,0,0,0,0,387745,387745,497
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,6,lockfree-unsorted-bottom:96,6,off,asynchronous,1000,32,17.293,10000,4195822,0,302337,0,36670,4109,696722,302337,4190545,3893485,575
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,6,stl-multiset,1,off,asynchronous,1000,32,19.4821,10000,3893489,0,0,0,0,0,0,0,3893489,3893489,518
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,6,stl-multiset,2,off,asynchronous,1000,32,16.5047,10000,3925326,0,31837,0,11335,24,184870,31837,3924116,3893489,544
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,6,stl-multiset,3,off,asynchronous,1000,32,15.9063,10000,3932903,0,39414,0,10909,145,180740,39414,3931692,3893489,552
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,6,stl-multiset,6,off,asynchronous,1000,32,16.5611,10000,4116913,0,223430,0,34803,2702,624293,223430,4114462,3893483,574
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,6,splay-tree,1,off,asynchronous,1000,32,19.967,10000,3893489,0,0,0,0,0,0,0,3893489,3893489,519
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,6,splay-tree,2,off,asynchronous,1000,32,16.6149,10000,3938868,0,45379,0,14319,51,236883,45379,3936876,3893489,537
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,6,splay-tree,3,off,asynchronous,1000,32,16.0735,10000,3962093,0,68604,0,15367,349,258355,68604,3959832,3893489,552
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,6,ladder-queue:16,1,off,asynchronous,1000,32,18.3014,10000,3893489,0,0,0,0,0,0,0,3893489,3893489,526
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,6,ladder-queue:16,2,off,asynchronous,1000,32,17.1348,10000,3932147,0,38658,0,12974,30,210789,38658,3930554,3893489,540
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,6,ladder-queue:16,3,off,asynchronous,1000,32,16.4095,10000,3983327,0,89838,0,20423,429,344757,89838,3981097,3893489,553
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,6,ladder-queue:16,6,off,asynchronous,1000,32,16.8788,10000,4111687,0,218198,0,30666,2767,566178,218198,4108426,3893489,570
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,6,ladder-queue:50,1,off,asynchronous,1000,32,18.4183,10000,3893489,0,0,0,0,0,0,0,3893489,3893489,526
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,6,ladder-queue:50,2,off,asynchronous,1000,32,17.2572,10000,3943309,0,49820,0,15448,63,257478,49820,3941407,3893489,542
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,6,ladder-queue:50,3,off,asynchronous,1000,32,16.245,10000,3965317,0,71828,0,15675,402,263186,71828,3963452,3893489,554
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,6,ladder-queue:50,6,off,asynchronous,1000,32,17.1724,10000,4132795,0,239313,0,33520,3108,617800,239313,4128856,3893482,572
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,6,ladder-queue:96,1,off,asynchronous,1000,32,18.5615,10000,3893489,0,0,0,0,0,0,0,3893489,3893489,525
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,6,ladder-queue:96,2,off,asynchronous,1000,32,17.2224,10000,3937324,0,43835,0,13692,50,225361,43835,3935446,3893489,538
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,6,ladder-queue:96,3,off,asynchronous,1000,32,15.874,10000,3940347,0,46858,0,12697,162,207608,46858,3939381,3893489,555
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,6,ladder-queue:96,6,off,asynchronous,1000,32,17.1457,10000,4105038,0,211549,0,34815,2033,623314,211549,4101075,3893489,568
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,6,unsorted-bottom:16,1,off,asynchronous,1000,32,15.44,10000,3893489,0,0,0,0,0,0,0,3893489,3893489,551
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,6,unsorted-bottom:16,2,off,asynchronous,1000,32,15.6846,10000,3915416,0,21927,0,8139,11,133691,21927,3914429,3893489,555
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,6,unsorted-bottom:16,3,off,asynchronous,1000,32,16.1192,10000,3952804,0,59315,0,15508,209,256648,59315,3951606,3893489,563
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,6,unsorted-bottom:16,6,off,asynchronous,1000,32,16.2472,10000,4058482,0,164993,0,27050,1637,474682,164993,4054892,3893489,573
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,6,unsorted-bottom:50,1,off,asynchronous,1000,32,15.6489,10000,3893489,0,0,0,0,0,0,0,3893489,3893489,542
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,6,unsorted-bottom:50,2,off,asynchronous,1000,32,16.1226,10000,3933138,0,39652,0,12073,55,196726,39652,3931233,3893486,545
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,6,unsorted-bottom:50,3,off,asynchronous,1000,32,16.2422,10000,3962607,0,69118,0,17961,280,300953,69118,3962508,3893489,557
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,6,unsorted-bottom:50,6,off,asynchronous,1000,32,16.6778,10000,4138755,0,245268,0,30857,3880,585565,245268,4139080,3893487,580
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,6,unsorted-bottom:96,1,off,asynchronous,1000,32,15.4894,10000,3893489,0,0,0,0,0,0,0,3893489,3893489,552
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,6,unsorted-bottom:96,2,off,asynchronous,1000,32,16.3889,10000,3946565,0,53076,0,14295,103,241205,53076,3943987,3893489,547
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,6,unsorted-bottom:96,3,off,asynchronous,1000,32,15.451,10000,3944157,0,50668,0,14346,124,237434,50668,3942171,3893489,557
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,6,unsorted-bottom:96,6,off,asynchronous,1000,32,16.1895,10000,4088805,0,195316,0,28645,2365,520616,195316,4087550,3893489,566
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,6,lockfree-unsorted-bottom:16,2,off,asynchronous,1000,32,7.44386,10000,1827892,0,9246,0,3382,7,55016,8923,1790239,1781375,557
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,6,lockfree-unsorted-bottom:16,3,off,asynchronous,1000,32,3.26847,10000,723377,0,5,0,5,0,47,5,675058,675053,555
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,6,lockfree-unsorted-bottom:16,6,off,asynchronous,1000,32,16.6688,10000,4105590,0,212103,0,30852,2732,565476,212103,4104025,3893487,580
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,6,lockfree-unsorted-bottom:50,3,off,asynchronous,1000,32,11.6189,10000,1446345,0,1,0,1,0,18,1,1335299,1335298,529
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,6,lockfree-unsorted-bottom:50,6,off,asynchronous,1000,32,17.1435,10000,4184858,0,291369,0,35659,4050,672014,291369,4178279,3893489,576
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,6,lockfree-unsorted-bottom:96,2,off,asynchronous,1000,32,2.40673,10000,662512,0,6,0,6,0,46,6,618873,618867,542
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,6,lockfree-unsorted-bottom:96,3,off,asynchronous,1000,32,4.11391,10000,919860,0,25,0,20,0,337,23,863567,863543,602
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,6,lockfree-unsorted-bottom:96,6,off,asynchronous,1000,32,17.3546,10000,4157232,0,263743,0,34957,3759,656627,263743,4155721,3893489,581
