Model,Model_Command,Max_Simulation_Time,Worker_Thread_Count,Schedule_Queue_Type,Schedule_Queue_Count,is_LP_Migration_ON,GVT_Method,GVT_Period,State_Save_Period,Simulation_Runtime_(secs.),Number_of_Objects,Local_Positive_Events_Sent,Remote_Positive_Events_Sent,Local_Negative_Events_Sent,Remote_Negative_Events_Sent,Primary_Rollbacks,Secondary_Rollbacks,Coast_Forwarded_Events,Cancelled_Events,Events_Processed,Events_Committed,Average_Memory_Usage_(MB)
epidemic,./epidemic_sim-mmodel_100k_ws.dat,6000,6,stl-multiset,1,off,asynchronous,1000,32,53.5993,100000,9239391,0,0,0,0,0,0,0,9239391,9239391,409
epidemic,./epidemic_sim-mmodel_100k_ws.dat,6000,6,stl-multiset,2,off,asynchronous,1000,32,28.0572,100000,9239391,0,0,0,0,0,0,0,9239391,9239391,441
epidemic,./epidemic_sim-mmodel_100k_ws.dat,6000,6,stl-multiset,3,off,asynchronous,1000,32,22.0393,100000,9239391,0,0,0,0,0,0,0,9239391,9239391,474
epidemic,./epidemic_sim-mmodel_100k_ws.dat,6000,6,stl-multiset,6,off,asynchronous,1000,32,21.0581,100000,9239392,0,1,0,1,0,24,1,9239392,9239391,481
epidemic,./epidemic_sim-mmodel_100k_ws.dat,6000,6,splay-tree,1,off,asynchronous,1000,32,56.1082,100000,9239391,0,0,0,0,0,0,0,9239391,9239391,410
epidemic,./epidemic_sim-mmodel_100k_ws.dat,6000,6,splay-tree,2,off,asynchronous,1000,32,28.698,100000,9239391,0,0,0,0,0,0,0,9239391,9239391,443
epidemic,./epidemic_sim-mmodel_100k_ws.dat,6000,6,splay-tree,3,off,asynchronous,1000,32,22.7084,100000,9239391,0,0,0,0,0,0,0,9239391,9239391,480
epidemic,./epidemic_sim-mmodel_100k_ws.dat,6000,6,splay-tree,6,off,asynchronous,1000,32,21.8007,100000,9239391,0,0,0,0,0,0,0,9239391,9239391,482
epidemic,./epidemic_sim-mmodel_100k_ws.dat,6000,6,ladder-queue:16,1,off,asynchronous,1000,32,35.3551,100000,9239391,0,0,0,0,0,0,0,9239391,9239391,424
epidemic,./epidemic_sim-mmodel_100k_ws.dat,6000,6,ladder-queue:16,2,off,asynchronous,1000,32,22.8805,100000,9239391,0,0,0,0,0,0,0,9239391,9239391,460
