Model,Model_Command,Max_Simulation_Time,Worker_Thread_Count,Schedule_Queue_Type,Schedule_Queue_Count,is_LP_Migration_ON,GVT_Method,GVT_Period,State_Save_Period,Simulation_Runtime_(secs.),Number_of_Objects,Local_Positive_Events_Sent,Remote_Positive_Events_Sent,Local_Negative_Events_Sent,Remote_Negative_Events_Sent,Primary_Rollbacks,Secondary_Rollbacks,Coast_Forwarded_Events,Cancelled_Events,Events_Processed,Events_Committed,Average_Memory_Usage_(MB)
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,32,splay-tree,1,off,asynchronous,1000,32,31.9665,10000,3893489,0,0,0,0,0,0,0,3893489,3893489,479
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,64,splay-tree,1,off,asynchronous,1000,32,33.5645,10000,3893489,0,0,0,0,0,0,0,3893489,3893489,472
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,16,splay-tree,2,off,asynchronous,1000,32,13.7787,10000,3940609,0,47120,0,15432,41,253988,47120,3939005,3893489,550
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,64,splay-tree,2,off,asynchronous,1000,32,15.211,10000,3955801,0,62312,0,18911,91,314547,62312,3953748,3893489,519
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,4,ladder-queue:16,1,off,asynchronous,1000,32,23.6274,10000,3893489,0,0,0,0,0,0,0,3893489,3893489,516
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,8,ladder-queue:16,1,off,asynchronous,1000,32,17.3205,10000,3893489,0,0,0,0,0,0,0,3893489,3893489,523
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,4,ladder-queue:16,2,off,asynchronous,1000,32,21.5231,10000,3912288,0,18799,0,7696,23,130041,18799,3912395,3893489,524
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,8,ladder-queue:16,2,off,asynchronous,1000,32,12.6548,10000,3914360,0,20871,0,8874,24,148071,20871,3914457,3893489,564
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,4,ladder-queue:16,4,off,asynchronous,1000,32,20.9487,10000,4122152,0,228686,0,34677,2574,633162,228686,4119296,3893466,551
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,8,ladder-queue:16,4,off,asynchronous,1000,32,13.4317,10000,4201743,0,308287,0,41830,3559,781940,308287,4195991,3893456,583
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,16,ladder-queue:16,1,off,asynchronous,1000,32,14.715,10000,3893489,0,0,0,0,0,0,0,3893489,3893489,538
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,32,ladder-queue:16,1,off,asynchronous,1000,32,16.3478,10000,3893489,0,0,0,0,0,0,0,3893489,3893489,519
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,64,ladder-queue:16,1,off,asynchronous,1000,32,15.0541,10000,3893489,0,0,0,0,0,0,0,3893489,3893489,509
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,16,ladder-queue:16,2,off,asynchronous,1000,32,10.6516,10000,3937147,0,43658,0,13769,62,222175,43658,3935195,3893489,574
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,32,ladder-queue:16,2,off,asynchronous,1000,32,8.93676,10000,3952186,0,58701,0,14379,203,245415,58701,3950075,3893485,590
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,64,ladder-queue:16,2,off,asynchronous,1000,32,9.40871,10000,3899164,0,5675,0,3127,2,48404,5675,3899005,3893489,571
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,16,ladder-queue:16,4,off,asynchronous,1000,32,9.47345,10000,4208118,0,314634,0,43192,4124,800351,314634,4203180,3893484,622
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,32,ladder-queue:16,4,off,asynchronous,1000,32,7.59466,10000,4096297,0,202811,0,32179,2012,577633,202811,4091838,3893486,632
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,64,ladder-queue:16,4,off,asynchronous,1000,32,7.97059,10000,4044073,0,150584,0,27338,1375,478222,150584,4042536,3893489,612
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,16,ladder-queue:16,8,off,asynchronous,1000,32,8.32496,10000,4389396,0,495999,0,54239,7267,1065865,495999,4382645,3893397,671
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,32,ladder-queue:16,8,off,asynchronous,1000,32,6.65337,10000,4118352,0,224887,0,39530,1748,705984,224887,4113658,3893465,685
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,64,ladder-queue:16,8,off,asynchronous,1000,32,7.22272,10000,4175930,0,282442,0,34568,4936,660578,282442,4175600,3893488,670
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,16,ladder-queue:16,16,off,asynchronous,1000,32,6.74455,10000,4424014,0,530562,0,59253,8506,1169537,530562,4418422,3893452,753
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,32,ladder-queue:16,16,off,asynchronous,1000,32,6.94186,10000,4456926,0,563500,0,57283,11034,1169561,563500,4454959,3893426,708
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,64,ladder-queue:16,16,off,asynchronous,1000,32,7.76852,10000,4148013,0,254550,0,32978,4105,623279,254550,4149297,3893463,712
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,4,ladder-queue:50,1,off,asynchronous,1000,32,23.4705,10000,3893489,0,0,0,0,0,0,0,3893489,3893489,516
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,8,ladder-queue:50,1,off,asynchronous,1000,32,17.3321,10000,3893489,0,0,0,0,0,0,0,3893489,3893489,523
